EXCHANGE_ACCOUNT_ID,level,CREATED_AT,FIRST_VERIFIED_AT,STATE_CODE,COUNTRY_CODE,BIRTH_YEAR,OCCUPATION,BROWSER_COUNT,OS_COUNT,TOTAL_DEVICES,SESSION_COUNT,COUNT_BANKS
18777,level_b,9/10/17 0:00,9/8/17 0:00,TX,us,1989,Medical Doctor,4,4,11,267,2
18779,level_d,5/16/17 0:00,5/12/17 0:00,CA,us,1964,tech,1,1,1,103,4
18781,level_b,5/11/17 0:00,5/5/17 0:00,AL,us,1985,Student,3,2,31,176,4
18783,level_c,2/2/17 0:00,2/2/17 0:00,CA,us,1991,Finance,3,2,12,277,6
18785,level_b,5/1/17 0:00,4/20/17 0:00,PA,us,1965,Wine Maker,5,3,93,433,1
18787,level_d,11/1/17 0:00,10/30/17 0:00,GA,us,1970,restraunt,4,2,4,139,5
18789,level_b,7/19/17 0:00,7/16/17 0:00,MD,us,1993,Architect,3,2,10,365,1
18791,level_b,12/17/17 0:00,12/17/17 0:00,WA,us,1962,consultant,2,1,9,100,5
18793,level_d,8/28/17 0:00,8/28/17 0:00,WA,us,1979,self employed,2,2,9,230,1
18795,level_c,5/22/17 0:00,5/21/17 0:00,CA,us,1987,Day trader/student,1,1,6,114,2
18797,level_b,5/14/19 0:00,5/14/19 0:00,NJ,us,1984,,3,3,17,203,3
18799,level_d,5/31/17 0:00,5/25/17 0:00,TX,us,1984,Engineer,2,1,11,203,5
18801,level_b,2/20/18 0:00,11/25/17 0:00,VA,us,1974,Teacher,1,5,89,95,2
18803,level_c,10/13/17 0:00,10/6/17 0:00,OH,us,1984,Software engineer,2,1,32,70,1
18805,level_b,12/6/17 0:00,12/4/17 0:00,NC,us,1976,Business Owner,4,5,15,120,6
18807,level_b,7/25/18 0:00,7/25/18 0:00,MA,us,1987,Self Employed,3,1,31,85,1
18809,level_b,8/12/17 0:00,8/12/17 0:00,CA,us,1972,Entrepreneur,4,4,9,123,1
18811,level_b,2/23/17 0:00,2/20/17 0:00,MD,us,1981,marketing,3,5,17,453,2
18813,level_b,10/21/17 0:00,6/20/17 0:00,CA,us,1991,Librarian,5,4,13,86,1
18815,level_d,10/5/15 0:00,10/5/15 0:00,OH,us,1981,Software Engineer,3,2,9,718,2
18817,level_d,2/5/19 0:00,2/5/19 0:00,NC,us,1983,,4,2,8,48,2
18819,level_c,5/18/16 0:00,5/7/16 0:00,FL,us,1959,Retired,2,2,5,320,10
18821,level_c,10/23/17 0:00,10/21/17 0:00,FL,us,1990,Student,4,4,5,70,2
18823,level_c,11/20/17 0:00,11/20/17 0:00,CA,us,1997,Student,4,2,74,167,4
18825,level_d,8/28/17 0:00,8/28/17 0:00,New Territories,hk,1983,Finance,2,2,5,125,5
17867,level_b,1/14/19 0:00,1/14/19 0:00,NJ,us,1961,,2,2,2,1,
18829,level_b,8/24/17 0:00,8/22/17 0:00,OH,us,1985,Accountant,2,4,17,391,2
16633,level_c,3/23/17 0:00,3/23/17 0:00,NY,us,1989,sales,1,1,5,234,2
18833,level_d,6/19/17 0:00,6/8/17 0:00,GA,us,1941,retired,,,,412,2
18835,level_b,12/17/17 0:00,12/17/17 0:00,AL,us,1968,Retired,3,1,5,53,7
18837,level_b,11/28/17 0:00,11/28/17 0:00,DE,us,1978,Physician,2,2,7,28,4
18839,level_c,9/10/17 0:00,9/9/17 0:00,,sg,1989,business,3,3,9,125,3
18841,level_c,5/9/19 0:00,5/9/19 0:00,CA,us,1987,,2,1,7,144,3
18843,level_b,2/1/18 0:00,12/28/17 0:00,NC,us,1970,Research,2,5,13,116,1
18845,level_b,11/29/17 0:00,11/29/17 0:00,TX,us,1957,accounting,4,3,11,91,3
18847,level_c,9/28/17 0:00,5/21/17 0:00,FL,us,1982,CEO,5,3,13,121,4
18849,level_b,4/17/18 0:00,4/17/18 0:00,FL,us,1961,Self-employed,4,3,47,119,1
18851,level_c,12/10/17 0:00,12/7/17 0:00,TX,us,1973,Investor,2,2,6,26,1
18853,level_b,12/27/17 0:00,6/10/17 0:00,NJ,us,1986,Programmer,3,3,9,35,1
18855,level_b,5/10/17 0:00,5/4/17 0:00,CO,us,1973,Manager,4,4,17,1594,2
18857,level_b,5/11/18 0:00,1/10/18 0:00,CA,us,1987,Phyisician,6,3,11,100,3
17877,level_b,1/14/19 0:00,1/14/19 0:00,NJ,us,1961,,2,2,2,1,3
18861,level_b,8/6/17 0:00,8/3/17 0:00,CA,us,1994,Student,4,3,17,186,2
18863,level_b,12/8/17 0:00,12/6/17 0:00,CA,us,1968,Self employed,4,4,7,904,2
18865,level_c,11/21/17 0:00,9/26/17 0:00,,sg,1984,Intellectual Property Executive,3,3,5,38,3
18867,level_d,5/17/17 0:00,5/17/17 0:00,NY,US,1987,Product Specialist,5,5,27,762,6
18869,level_c,6/7/18 0:00,6/6/18 0:00,TX,us,1977,Trader,1,1,22,145,2
18871,level_b,11/20/17 0:00,11/20/17 0:00,KS,us,1975,Executive,2,1,21,104,4
807,level_b,1/31/17 0:00,1/31/17 0:00,NJ,us,1967,,1,2,2,26,6
18875,level_b,2/10/17 0:00,2/9/17 0:00,IL,us,1981,Research,2,4,7,563,2
18877,level_b,10/24/17 0:00,10/20/17 0:00,TX,us,1985,Gasoline Trader,2,4,8,295,3
18879,level_b,2/24/17 0:00,2/24/17 0:00,NJ,us,1981,Homemaker,2,3,4,124,1
18881,level_b,3/13/18 0:00,1/9/18 0:00,TX,us,1985,Gaming Consultant,1,2,12,79,1
18883,level_b,1/27/17 0:00,1/26/17 0:00,FL,us,1988,Engineer,3,3,12,1076,3
18885,level_d,7/18/17 0:00,7/13/17 0:00,,sg,1987,Employee,2,2,5,282,2
18887,level_b,10/7/15 0:00,10/7/15 0:00,CA,us,1992,Software Engineer,3,5,6,44,5
18889,level_b,11/28/18 0:00,11/27/18 0:00,ID,us,1952,,1,1,2,107,6
10587,level_f,1/0/00,12/10/17 0:00,NY,us,1969,unemployed,1,1,2,4,2
18893,level_b,7/18/18 0:00,7/17/18 0:00,CA,us,1976,engineer,4,5,10,164,4
18895,level_b,7/27/18 0:00,7/26/18 0:00,GA,us,1974,Real Estate,1,1,4,397,1
18897,level_b,9/18/17 0:00,8/5/17 0:00,NY,us,1991,Finance,3,2,5,47,1
18899,level_b,5/20/17 0:00,5/19/17 0:00,IL,us,1980,finance,1,1,34,249,1
18901,level_d,7/28/19 0:00,7/26/19 0:00,OR,us,1943,,1,1,4,31,3
18903,level_b,12/9/16 0:00,12/9/16 0:00,MI,us,1982,Construction,3,2,7,137,2
5103,level_c,7/19/17 0:00,7/14/17 0:00,,gb,1969,Hedge Fund Partner,,,,2,4
18907,level_d,3/11/17 0:00,3/9/17 0:00,FL,us,1979,business owner,3,2,6,118,6
18909,level_b,10/19/17 0:00,10/18/17 0:00,NJ,us,1986,CEO,3,2,7,168,10
18911,level_b,8/8/17 0:00,8/7/17 0:00,FL,us,1981,Writer,1,1,2,15,1
18913,level_b,6/21/17 0:00,6/12/17 0:00,NJ,us,1992,Insurance Agent,2,2,13,382,1
18915,level_b,5/3/19 0:00,5/3/19 0:00,TX,us,1978,,3,1,55,85,1
4813,level_d,1/0/00,12/28/17 0:00,Seoul,kr,1983,Trader,3,4,6,30,10
18919,level_d,11/28/17 0:00,6/21/17 0:00,NJ,us,1961,RN,5,2,16,342,3
18921,level_b,3/29/19 0:00,3/29/19 0:00,TX,us,1990,,2,1,6,58,3
18923,level_b,6/21/17 0:00,6/15/17 0:00,FL,us,1980,CRNA,3,5,14,173,4
18925,level_b,6/15/17 0:00,6/12/17 0:00,NY,us,1995,Student,4,6,18,283,1
18927,level_d,7/17/17 0:00,7/11/17 0:00,NY,us,1987,Claims Specialist,3,3,64,244,10
18929,level_d,11/16/17 0:00,11/7/17 0:00,,hk,1976,Manager,4,5,17,385,2
18931,level_b,12/12/17 0:00,12/11/17 0:00,NJ,us,1991,Entrepreneurs,4,3,12,126,7
18933,level_b,2/28/17 0:00,6/19/16 0:00,NJ,us,1986,Student,3,3,8,674,1
18935,level_b,12/12/17 0:00,12/11/17 0:00,MI,us,1988,Physician,3,2,7,429,2
8697,level_e,6/17/16 0:00,6/13/16 0:00,FL,us,,,1,1,1,2,4
18939,level_b,9/4/17 0:00,8/20/17 0:00,MA,us,1994,bitcoin invester,1,1,3,223,1
18941,level_b,10/11/17 0:00,10/11/17 0:00,CA,us,1984,Senior Operations Manager,1,1,10,86,2
18943,level_b,12/14/17 0:00,12/9/17 0:00,TX,us,1976,Business Owner,5,3,13,748,2
18945,level_b,12/4/17 0:00,12/2/17 0:00,IL,us,1982,Market Research,1,1,2,10,1
18947,level_b,12/10/17 0:00,12/8/17 0:00,CA,us,1968,Software Engineer,2,2,2,331,4
2349,level_d,11/22/17 0:00,11/16/17 0:00,,hk,1968,Managing Director,3,3,4,127,4
18951,level_b,4/10/18 0:00,4/7/18 0:00,VA,us,1954,Retired,3,3,79,83,4
7201,level_e,1/10/18 0:00,12/20/17 0:00,IL,us,,,2,1,2,1,12
18955,level_d,11/3/15 0:00,11/3/15 0:00,IN,us,1986,bellman,3,4,7,866,1
18957,level_d,12/6/17 0:00,12/4/17 0:00,NY,us,1987,Software Engineer,3,1,7,64,2
18959,level_c,5/5/17 0:00,4/27/17 0:00,NY,us,1973,IT,1,1,5,31,2
18961,level_c,6/14/17 0:00,9/1/16 0:00,MN,us,1957,Developer,2,2,9,210,2
18963,level_c,9/3/17 0:00,9/2/17 0:00,NY,us,1980,Sales,5,4,52,6028,12
18965,level_d,3/4/16 0:00,1/28/16 0:00,NY,us,1995,Student,2,1,11,151,1
18967,level_d,3/4/17 0:00,12/1/16 0:00,CA,us,1981,CEO,1,1,3,52,8
14927,level_g,1/0/00,7/27/17 0:00,ON,ca,1959,,1,1,1,1,5
18971,level_c,11/14/17 0:00,11/11/17 0:00,ON,ca,1977,Retired,1,1,2,133,5
18973,level_b,10/8/15 0:00,10/8/15 0:00,UT,us,1967,Programmer,1,2,7,59,2
18975,level_b,4/17/17 0:00,3/14/17 0:00,IL,us,1989,Sales,4,5,21,537,1
18977,level_a,1/0/00,6/28/19 0:00,CA,us,,,1,1,2,1,3
18979,level_d,6/16/17 0:00,6/12/17 0:00,CA,us,1979,CEO,3,2,14,196,3
18981,level_b,5/19/16 0:00,2/9/16 0:00,NY,us,1987,Paralegal,2,2,18,173,2
18983,level_c,12/7/17 0:00,11/26/17 0:00,NA,hk,1977,Self employed,2,4,7,90,3
18985,level_b,3/15/18 0:00,3/14/18 0:00,OR,us,1990,Cashier,3,3,7,118,3
18987,level_b,11/29/18 0:00,11/28/18 0:00,NV,us,1962,,3,2,9,147,11
18989,level_b,6/6/17 0:00,5/24/17 0:00,KS,us,1996,Student-Athlete,3,3,10,244,1
18991,level_d,11/6/17 0:00,11/3/17 0:00,VA,us,1942,RETIRED,1,2,3,13,2
18993,level_c,5/2/19 0:00,5/1/19 0:00,,sg,1984,,4,3,9,79,5
18995,level_d,11/9/16 0:00,9/15/16 0:00,MA,us,1979,Software Engineeer,2,3,15,146,3
18997,level_b,10/11/17 0:00,10/8/17 0:00,CA,us,1978,Manager,3,3,37,340,1
18999,level_c,1/16/18 0:00,1/9/18 0:00,NY,us,1984,Sales,3,4,20,385,5
19001,level_b,11/13/17 0:00,11/13/17 0:00,CT,us,1997,Student,3,3,10,147,1
2405,level_b,11/27/18 0:00,11/26/18 0:00,DE,us,1986,Investment Manager,7,4,12,234,
19005,level_d,2/10/17 0:00,2/8/17 0:00,CT,us,1984,Software Engineer,2,3,4,146,8
19007,level_b,6/26/17 0:00,6/21/17 0:00,IL,us,1982,Software Developer,1,1,6,439,2
19009,level_d,10/24/16 0:00,11/15/15 0:00,NY,us,1985,security,3,4,11,310,3
19011,level_b,2/27/17 0:00,2/25/17 0:00,SC,us,1987,Military,3,6,31,1237,3
19013,level_c,6/14/17 0:00,6/10/17 0:00,CA,us,1980,Software Engineer,4,4,7,74,11
19015,level_d,3/12/18 0:00,1/22/18 0:00,,hk,1982,Clerk,4,7,11,169,2
19017,level_d,8/31/17 0:00,1/20/17 0:00,NV,us,1948,Researcher,2,1,69,79,6
19019,level_b,4/2/18 0:00,4/2/18 0:00,NY,us,1966,Music,4,4,7,225,6
19021,level_c,6/23/17 0:00,6/8/17 0:00,CA,us,1980,IT Consultant,3,3,17,479,7
7997,level_c,3/17/17 0:00,3/14/17 0:00,CA,us,1969,,,,,1,
19025,level_d,8/24/17 0:00,6/17/17 0:00,,sg,1973,Banker,7,5,20,127,4
19027,level_b,6/13/17 0:00,6/8/17 0:00,MN,us,1963,Custodian,2,3,11,131,1
19029,level_b,3/5/17 0:00,3/4/17 0:00,TX,us,1990,Student,3,3,53,167,2
19031,level_c,6/20/19 0:00,6/20/19 0:00,BC,ca,1974,,5,5,14,142,3
19033,level_d,7/11/17 0:00,5/10/17 0:00,CA,us,1944,Retired,2,2,6,233,1
19035,level_b,2/14/18 0:00,12/24/17 0:00,CA,us,1990,Software Engineer,2,2,4,13,4
19037,level_b,11/16/17 0:00,11/16/17 0:00,NY,us,1970,Self employed,1,1,3,37,2
19039,level_b,10/11/15 0:00,10/6/15 0:00,TN,us,1969,Doctor - Ob/Gyn,6,7,27,491,12
6451,level_e,8/3/17 0:00,8/2/17 0:00,KY,us,,,1,1,1,1,2
19043,level_c,6/20/17 0:00,6/14/17 0:00,TX,us,1957,Pilot,5,5,21,218,6
19045,level_b,2/13/19 0:00,2/12/19 0:00,CO,us,1955,,6,4,26,388,8
19047,level_b,12/9/17 0:00,12/7/17 0:00,CA,us,1993,Model,4,4,10,253,10
19049,level_d,2/13/18 0:00,1/4/18 0:00,TX,us,1985,Software Developer,3,4,10,78,3
19051,level_b,6/20/17 0:00,6/14/17 0:00,FL,us,1995,Programmer,2,3,6,118,4
19053,level_b,10/20/17 0:00,10/20/17 0:00,WA,us,1991,Self-Employed,3,2,7,49,6
19055,level_b,7/10/17 0:00,7/8/17 0:00,CA,us,1980,CEO,2,2,13,80,3
19057,level_d,10/17/17 0:00,10/17/17 0:00,FL,us,1978,Network Engineer,4,3,14,142,7
19059,level_b,6/18/17 0:00,6/12/17 0:00,NC,us,1985,VP,2,3,16,200,1
19061,level_b,8/2/19 0:00,8/2/19 0:00,IL,us,1977,,1,2,2,10,2
2467,level_b,11/27/18 0:00,11/26/18 0:00,DE,us,1986,Investment Manager,7,4,12,234,5
19065,level_c,11/5/17 0:00,11/1/17 0:00,VA,us,1991,Software,1,1,4,37,3
19067,level_d,6/8/17 0:00,5/28/17 0:00,NY,us,1976,Software Developer,2,4,6,1286,1
13467,level_d,1/0/00,11/1/17 0:00,FL,us,1981,,1,2,7,44,5
19071,level_d,9/8/17 0:00,9/8/17 0:00,,sg,1984,Consultant,5,3,17,65,9
19073,level_c,6/13/16 0:00,6/12/16 0:00,NY,us,1980,Analyst,1,1,1,185,3
19075,level_d,6/5/17 0:00,5/26/17 0:00,CO,us,1991,Financial Manager / Entrepreneur,3,3,11,1376,8
19077,level_d,9/17/17 0:00,9/15/17 0:00,IL,us,1972,Police Detective,3,4,108,540,7
19079,level_d,3/29/17 0:00,6/7/16 0:00,MD,us,1965,physician,3,5,118,466,5
19081,level_b,8/7/17 0:00,7/26/17 0:00,CO,us,1982,Project Manager,4,7,17,216,2
19083,level_b,10/9/15 0:00,10/9/15 0:00,NY,us,1968,Consultant,2,1,6,52,1
19085,level_b,2/25/19 0:00,2/24/19 0:00,LA,us,1962,,6,4,17,50,13
19087,level_d,6/2/17 0:00,5/26/17 0:00,,sg,1992,Software Engineer,2,4,5,67,4
19089,level_b,6/29/18 0:00,6/11/18 0:00,FL,us,1966,restaurant manager,4,5,12,116,5
19091,level_d,7/19/16 0:00,5/29/16 0:00,TN,us,1952,Insurance adjuster,1,1,7,100,2
19093,level_d,12/1/17 0:00,12/1/17 0:00,,hk,1986,MERCHANT,4,4,4,68,2
4073,level_e,10/20/17 0:00,10/20/17 0:00,NJ,us,,,1,2,4,17,2
19097,level_b,9/10/17 0:00,9/8/17 0:00,NC,us,1979,Software Consultant,4,3,13,236,1
19099,level_d,6/5/17 0:00,5/27/17 0:00,,sg,1986,Doctor,3,3,7,164,3
8805,level_e,6/9/17 0:00,6/2/17 0:00,,hk,,,1,1,1,1,6
19103,level_d,7/5/17 0:00,6/27/17 0:00,,gb,1966,self-employed,1,1,1,119,2
19105,level_c,4/20/16 0:00,4/20/16 0:00,NY,us,1987,,1,1,2,97,1
19107,level_b,12/19/17 0:00,12/18/17 0:00,TX,us,1959,CEO business owner,4,2,16,144,3
19109,level_d,6/13/17 0:00,6/7/17 0:00,PR,us,1992,Warehouse Assistant,2,1,6,164,4
19111,level_b,10/14/16 0:00,4/10/16 0:00,TX,us,1988,Software Engineer,2,2,7,52,1
1241,level_c,1/0/00,1/21/19 0:00,,sg,1983,Manager,5,6,27,503,7
19115,level_b,7/6/16 0:00,7/3/16 0:00,OH,us,1990,Student,4,7,21,1461,4
19117,level_d,6/21/19 0:00,6/21/19 0:00,TN,us,1942,,2,1,3,16,3
19119,level_d,8/22/17 0:00,8/2/17 0:00,,gb,1980,Doctor,2,4,9,107,2
2347,level_e,3/3/18 0:00,2/20/18 0:00,FL,us,,,2,2,5,4,2
19123,level_d,1/2/18 0:00,12/16/17 0:00,,sg,1989,Sales,3,3,10,113,2
19125,level_b,8/1/17 0:00,7/23/17 0:00,CA,us,1984,Self-Employed,4,4,6,2570,2
19127,level_b,5/4/17 0:00,4/24/17 0:00,FL,us,1988,Investor,2,3,6,85,1
19129,level_b,10/12/18 0:00,10/12/18 0:00,FL,us,1981,,4,3,7,226,3
19131,level_d,6/23/17 0:00,6/20/17 0:00,,gb,1989,Student,4,5,9,120,7
19133,level_b,12/23/17 0:00,5/26/17 0:00,FL,us,1969,Insurance Sales,2,2,15,39,3
19135,level_b,11/28/17 0:00,11/27/17 0:00,IL,us,1956,Self employed,2,2,12,428,5
19137,level_b,11/26/16 0:00,7/3/16 0:00,FL,us,1984,Professional,,,,507,2
19139,level_b,9/6/17 0:00,9/4/17 0:00,CA,us,1977,engineer,3,3,7,208,1
19141,level_b,3/24/18 0:00,2/21/18 0:00,NY,us,1992,Trader,3,2,7,109,1
19143,level_c,5/19/17 0:00,5/4/16 0:00,,sg,1985,Researcher,3,4,31,113,5
19145,level_b,5/25/16 0:00,5/25/16 0:00,MI,us,1980,Self Employed,2,2,4,146,3
11045,level_b,6/20/17 0:00,6/3/17 0:00,WA,us,1965,Architect,2,2,15,118,1
19149,level_b,11/3/16 0:00,11/3/16 0:00,TX,us,1966,Finance,4,4,9,225,4
19151,level_b,11/2/17 0:00,11/2/17 0:00,NY,us,1984,Physician,3,2,13,64,1
19153,level_b,1/9/18 0:00,12/19/17 0:00,NJ,us,1976,Attorney,3,6,18,192,2
19155,level_b,3/20/17 0:00,12/10/16 0:00,CT,us,1985,Researcher/Academic,2,3,15,112,1
7201,level_a,1/10/18 0:00,12/20/17 0:00,,us,,,1,1,1,1,12
19159,level_c,12/27/17 0:00,12/12/17 0:00,OR,us,1975,IT,6,3,29,110,4
19161,level_d,10/9/15 0:00,10/9/15 0:00,NV,us,1983,Professional Gambler,1,1,3,29,1
19163,level_b,9/6/17 0:00,9/6/17 0:00,FL,us,1986,Self,4,3,11,173,2
19165,level_b,10/23/16 0:00,10/23/16 0:00,CA,us,1981,RN,3,3,5,688,2
19167,level_d,10/30/17 0:00,10/30/17 0:00,NY,us,1953,CEO,4,4,13,179,2
19169,level_b,5/1/17 0:00,4/20/17 0:00,CA,us,1969,Software Engineer,4,3,13,236,3
19171,level_b,12/10/17 0:00,12/8/17 0:00,WA,us,1981,Real Estate,1,2,4,34,1
19173,level_b,2/19/19 0:00,2/13/19 0:00,MO,us,1982,,3,3,35,55,1
19175,level_b,10/12/17 0:00,10/11/17 0:00,NC,us,1992,Engineer,3,4,9,68,2
19177,level_f,1/0/00,11/21/18 0:00,Guangdong,hk,1995,,3,2,3,5,5
19179,level_b,1/1/18 0:00,12/25/17 0:00,FL,us,1969,CEO,2,3,7,133,2
19181,level_c,11/4/17 0:00,10/30/17 0:00,MA,us,1983,Consultant,3,5,25,206,7
19183,level_c,8/8/17 0:00,5/24/17 0:00,OR,us,1983,,1,1,2,5,14
19185,level_d,12/10/17 0:00,12/8/17 0:00,LA,us,1988,Engineer,1,1,1,3,2
9995,level_c,2/27/17 0:00,2/19/17 0:00,CA,us,1942,medical doctor retired,4,3,12,630,3
19189,level_b,3/22/19 0:00,3/19/19 0:00,FL,us,1970,,3,2,9,84,1
19191,level_d,11/30/17 0:00,11/30/17 0:00,WA,us,1987,Designer,3,3,18,81,4
19193,level_d,2/27/17 0:00,2/25/17 0:00,FL,us,1943,engineer,4,4,6,119,1
19195,level_d,2/28/18 0:00,1/11/18 0:00,ON,ca,1966,Consultant,4,3,10,35,4
19197,level_c,11/9/15 0:00,11/7/15 0:00,CA,us,1958,Retired,2,2,5,44,2
1157,level_a,12/8/17 0:00,12/8/17 0:00,,sg,,,1,1,1,1,2
3477,level_b,2/1/17 0:00,2/1/17 0:00,NJ,us,1968,,2,1,4,64,5
19203,level_b,6/12/17 0:00,6/4/17 0:00,NY,us,1990,Finance,2,4,8,272,1
19205,level_b,4/17/17 0:00,3/28/17 0:00,AL,us,1992,Student,2,5,11,265,1
19207,level_b,1/11/18 0:00,12/27/17 0:00,WA,us,1975,Lawyer,1,1,3,42,3
19209,level_b,12/4/17 0:00,12/2/17 0:00,TX,us,1973,Staffing Executive,2,3,14,58,1
13087,level_b,3/4/19 0:00,3/4/19 0:00,NJ,us,1969,,1,3,8,33,4
19213,level_b,7/18/17 0:00,7/12/17 0:00,PR,us,1974,CEO,1,1,3,81,2
16511,level_a,4/5/18 0:00,4/3/18 0:00,FL,us,,,1,1,2,2,17
19217,level_c,3/6/17 0:00,3/3/17 0:00,TX,us,1993,Student,2,2,2,142,4
19219,level_b,12/1/17 0:00,12/1/17 0:00,TX,us,1979,Pharmacist,2,1,2,15,3
19221,level_b,12/10/17 0:00,11/28/17 0:00,NJ,us,1956,programmer,1,1,1,32,4
5529,level_e,1/5/18 0:00,1/5/18 0:00,CO,us,,,2,1,6,5,3
19225,level_c,12/25/17 0:00,12/21/17 0:00,NY,us,1986,construction,5,5,79,860,4
19227,level_b,9/13/19 0:00,9/11/19 0:00,NY,us,1977,,1,1,2,11,4
19229,level_c,9/13/17 0:00,9/11/17 0:00,OH,us,1948,Marketing,6,7,25,772,8
19231,level_b,6/22/16 0:00,6/14/16 0:00,FL,us,1982,ing. mecanico,2,2,8,482,4
19233,level_b,6/21/17 0:00,6/16/17 0:00,OH,us,1976,Doctor,4,4,24,236,2
19235,level_d,12/29/16 0:00,12/29/16 0:00,VA,us,1978,Self Employed,4,4,18,149,2
19237,level_b,2/9/17 0:00,2/8/17 0:00,IL,us,1984,Consultant,1,2,8,191,2
19239,level_c,9/11/17 0:00,9/11/17 0:00,CA,us,1969,Software Engineer,4,4,17,428,4
19241,level_b,12/7/16 0:00,12/7/16 0:00,MN,us,1966,System Admin,2,1,5,33,1
19243,level_c,7/25/17 0:00,7/22/17 0:00,CT,us,1963,Sales,3,4,13,171,4
19245,level_b,3/17/17 0:00,3/14/17 0:00,NY,us,1987,analyst,2,2,2,160,6
19247,level_b,10/11/17 0:00,10/9/17 0:00,NV,us,1974,pilot,2,3,7,118,3
19249,level_c,2/26/17 0:00,2/25/17 0:00,CA,us,1985,Chemical Engineer,6,3,66,722,5
19251,level_b,12/8/17 0:00,8/4/17 0:00,OR,us,1952,Software Developer,3,3,6,92,1
19253,level_b,6/19/19 0:00,6/18/19 0:00,NJ,us,1955,,3,2,5,34,1
19255,level_c,6/19/17 0:00,6/13/17 0:00,MA,us,1981,Software Engineer,2,1,6,46,1
19257,level_d,11/8/16 0:00,11/8/16 0:00,KY,us,1973,Radiology Physician Assistant,3,3,9,2041,2
19259,level_d,3/15/18 0:00,12/11/17 0:00,CA,us,1974,investor,4,2,44,472,2
19261,level_b,3/2/18 0:00,1/12/18 0:00,CA,us,1950,clinical social worker,2,1,12,74,2
19263,level_c,3/21/17 0:00,3/17/17 0:00,NY,us,1984,CEO,4,3,54,1020,11
19265,level_b,3/29/19 0:00,3/29/19 0:00,NV,us,1978,,4,2,10,34,1
19267,level_b,1/26/17 0:00,1/14/17 0:00,NC,us,1988,Carpenter,4,4,16,350,2
19269,level_b,6/13/17 0:00,6/7/17 0:00,CA,us,1987,Swashbuckler,1,1,3,550,2
19271,level_b,11/21/18 0:00,11/21/18 0:00,CA,us,1957,,4,4,6,92,8
19273,level_b,6/13/17 0:00,6/9/17 0:00,UT,us,1977,Truck driver,1,3,3,68,2
19275,level_d,10/22/17 0:00,6/21/17 0:00,CT,us,1966,Engineer,5,5,21,235,6
19277,level_b,10/5/15 0:00,10/5/15 0:00,MI,us,1979,RN,5,5,22,103,2
19279,level_b,6/12/17 0:00,6/4/17 0:00,GA,us,1972,IT Director,2,2,7,62,7
19281,level_b,6/21/17 0:00,6/16/17 0:00,FL,us,1986,actor,2,3,5,174,3
19283,level_c,4/25/17 0:00,4/15/17 0:00,CA,us,1989,saler,1,1,1,40,2
7905,level_d,11/12/19 0:00,11/1/19 0:00,NY,us,1994,Fund,3,4,29,181,2
19287,level_b,6/23/17 0:00,6/19/17 0:00,WA,us,1970,Photographer,2,1,4,116,5
19289,level_b,3/20/17 0:00,3/15/17 0:00,TX,us,1980,Software Engineer,3,4,6,253,2
19291,level_d,8/6/16 0:00,2/24/16 0:00,TX,us,1988,Accountant,1,1,1,127,1
19293,level_b,5/22/19 0:00,5/22/19 0:00,FL,us,1956,,2,2,11,492,8
19295,level_b,3/8/17 0:00,3/6/17 0:00,CT,us,1982,Attorney,2,1,5,548,1
19297,level_b,5/29/17 0:00,5/24/17 0:00,CA,us,1962,Firefighter,1,1,1,24,3
19299,level_b,5/25/17 0:00,5/22/17 0:00,FL,us,1990,Student,1,1,4,65,2
19301,level_b,6/12/17 0:00,6/6/17 0:00,FL,us,1991,Designer,,,,75,5
19303,level_b,11/20/17 0:00,11/20/17 0:00,TX,us,1992,Unemployed,1,3,11,60,1
19305,level_d,8/28/17 0:00,8/25/17 0:00,NJ,us,1959,Enteprenuer/Transportation,2,3,8,286,4
19307,level_c,9/26/17 0:00,9/26/17 0:00,,hk,1983,Financial Analyst,1,1,3,49,4
19309,level_b,12/1/17 0:00,11/29/17 0:00,CA,us,1985,President of Third Estate LLC,3,1,5,73,1
19311,level_b,2/16/17 0:00,2/12/17 0:00,CA,us,1971,Programmer,2,2,8,408,
19313,level_b,11/30/17 0:00,11/30/17 0:00,IL,us,1993,Self,3,3,6,62,5
19315,level_c,7/3/16 0:00,3/13/16 0:00,NY,us,1985,Finance,3,2,4,193,2
19317,level_c,6/22/16 0:00,10/6/15 0:00,,gb,1974,IT specialist,1,1,1,13,
19319,level_b,6/14/17 0:00,6/9/17 0:00,TX,us,1988,Sales,3,5,8,110,1
19321,level_b,10/15/16 0:00,10/14/16 0:00,NY,us,1981,Software Developer,1,1,2,119,3
13089,level_c,10/23/18 0:00,10/22/18 0:00,,gb,1990,,2,1,3,20,9
19325,level_b,8/19/17 0:00,8/14/17 0:00,AR,us,1966,Real Estate Broker,1,1,3,211,3
19327,level_b,10/10/15 0:00,10/10/15 0:00,CA,us,1986,Network Engineer,3,3,6,367,2
19329,level_d,7/26/17 0:00,7/25/17 0:00,TX,us,1993,investor,4,3,32,206,17
19331,level_b,4/15/18 0:00,4/14/18 0:00,MI,us,1953,Professor,3,2,5,37,5
19333,level_b,6/25/17 0:00,6/20/17 0:00,ID,us,1988,business owner,3,2,8,500,1
19335,level_b,11/5/18 0:00,11/4/18 0:00,WI,us,1965,,5,4,35,187,1
