EXCHANGE_ACCOUNT_ID,SENT_INDIRECT_EXPOSURE,SENT_DIRECT_EXPOSURE,RECEIVED_INDIRECT_EXPOSURE,RECEIVED_DIRECT_EXPOSURE,cluster_category,cluster_name
7149,19330.95,0,202.75,0,category_1,service_7
5521,10304.66,10304.66,0,0,category_1,service_1
14995,0,0,0,0,category_2,service_155
10153,0,0,0,0,category_1,service_184
15399,0,0,0,0,category_1,service_228
10153,0,0,0,0,category_1,service_124
14995,0,0,0,0,category_1,service_156
16593,0,0,0,0,category_1,service_85
7149,42.97,0,0,0,category_6,service_148
16425,10.21,0,0,0,category_2,service_61
21547,99474.23,0,0,0,category_2,service_3
15587,676.99,0,442.91,0,category_1,service_63
15587,55196.52,32718.68,27076.25,15203.49,category_1,service_1
15399,0,0,0,0,category_1,service_186
14995,0,0,0,0,category_4,service_41
14689,0,0,10.28,0,category_1,service_472
15399,0,0,32.72,0,category_1,service_28
18845,0,0,141.55,0,category_1,service_190
16593,0,0,0,0,category_1,service_42
21385,48.44,0,0,0,category_1,service_34
15587,0,0,88.92,0,category_1,service_557
10153,0,0,0,0,category_4,service_161
16425,247910.71,234657.19,0,0,category_1,service_149
18829,0,0,24.69,0,category_1,service_42
14995,0,0,0,0,category_2,service_3
16593,-259.66,0,0,0,category_6,service_20
16593,0,0,0,0,category_1,service_198
8351,197.75,0,52520.4,52520.4,category_1,service_2
7149,11091.48,0,8136.03,0,category_1,service_53
8351,192461.29,163429.8,519867.21,183095.47,category_1,service_11
18829,0,0,0,0,category_3,service_44
16425,0,0,31716.74,0,category_1,service_29
15587,35.24,0,0,0,category_9,service_45
15399,0,0,0,0,category_1,service_190
10153,0,0,0,0,category_1,service_36
15399,0,0,0,0,category_8,service_126
10153,0,0,0,0,category_5,service_152
21547,164.83,0,0,0,category_1,service_429
21547,26.04,0,0,0,category_1,service_138
8351,956.59,0,0,0,category_1,service_180
21385,416.63,0,21896.1,15553.52,category_1,service_53
7149,62.65,0,0,0,category_3,service_12
15399,0,0,0,0,category_1,service_101
16593,0,0,0,0,category_1,service_253
15587,457.51,0,4176.68,0,category_1,service_144
10153,0,0,0,0,category_1,service_107
15587,8.92,0,0,0,category_1,service_79
21385,0,0,1613.61,0,category_1,service_100
10153,0,0,0,0,category_1,service_42
18267,67584.66,40761.57,0,0,category_1,service_1
10153,0,0,0,0,category_1,service_46
15587,0,0,6.35,0,category_2,service_246
16593,0,0,0,0,category_1,service_101
10153,0,0,0,0,category_1,service_429
15587,8.14,0,0,0,category_1,service_460
15399,0,0,-9.3,0,category_1,service_321
15587,0,0,18.93,0,category_1,service_301
18267,43324.31,20406.05,0,0,category_3,service_215
21385,108120.96,108105.42,109566.5,109525.55,category_1,service_2
15587,2.3,0,48.23,0,category_1,service_25
15587,17.07,0,402.5,0,category_1,service_75
15399,0,0,0,0,category_1,service_46
15399,0,0,0,0,category_1,service_313
9881,0,0,17.59,0,category_1,service_2
10597,0,0,1419.91,0,category_4,service_41
15587,46068.28,0,4093.4,0,category_1,service_7
10153,0,0,1576.3,0,category_9,service_199
14995,0,0,0,0,category_1,service_6
21385,18578.67,18578.67,40797.32,40797.32,category_1,service_244
15399,0,0,0,0,category_7,service_32
18829,0,0,0,0,category_1,service_87
7149,231.06,0,0,0,category_7,service_31
15587,389.03,0,363.35,0,category_1,service_34
8351,2464.99,0,0,0,category_1,service_100
7149,952.89,0,222.51,0,category_1,service_103
14689,0,0,16.11,0,category_1,service_265
18845,0,0,1213.63,0,category_1,service_400
15587,1609.88,0,541.98,0,category_7,service_31
14995,0,0,13.02,0,category_1,service_219
15399,0,0,0,0,category_4,service_358
15587,6972.58,0,412.53,0,category_1,service_14
16425,9.37,0,0,0,category_2,service_246
18829,21.72,0,0,0,category_6,service_18
18845,0,0,377.07,0,category_1,service_269
21385,0,0,9.31,0,category_12,service_106
16593,0,0,0,0,category_1,service_50
10153,0,0,0,0,category_1,service_75
16425,177.37,0,0,0,category_2,service_3
10153,0,0,0,0,category_1,service_22
15399,0,0,0,0,category_9,service_45
16593,0,0,0,0,category_1,service_83
14995,0,0,0,0,category_1,service_28
9881,0,0,5.79,0,category_1,service_34
15399,0,0,0,0,category_1,service_73
18829,0,0,0,0,category_1,service_1
15399,0,0,0,0,category_1,service_191
16593,0,0,0,0,category_1,service_342
15587,2461.02,0,1221.09,0,category_1,service_24
15587,2206.74,39.93,41943.55,0,category_2,service_8
16425,195.59,0,0,0,category_1,service_63
15399,0,0,0,0,category_4,service_169
16593,0,0,0,0,category_1,service_501
15587,534.72,0,69.2,0,category_1,service_38
15587,880.03,0,8918.37,0,category_2,service_61
8351,21.12,0,0,0,category_1,service_235
15399,0,0,0,0,category_12,service_106
7149,31.48,0,0,0,category_1,service_22
15399,0,0,0,0,category_1,service_51
7149,50.09,0,0,0,category_1,service_71
15399,0,0,0,0,category_8,service_88
17693,106.1,0,0,0,category_3,service_56
18829,0,0,0,0,category_6,service_20
21547,115.79,0,0,0,category_6,service_148
15399,0,0,8.81,0,category_1,service_33
10153,0,0,0,0,category_6,service_148
15587,17.32,0,0,0,category_1,service_156
15587,0,0,634.23,0,category_1,service_29
21385,0,0,57.28,0,category_1,service_28
7149,87.34,0,38.62,0,category_1,service_90
15399,0,0,0,0,category_1,service_351
10153,0,0,0,0,category_1,service_27
15587,0,0,915.7,0,category_5,service_270
16425,55.05,0,0,0,category_12,service_106
10597,0,0,2875.71,0,category_4,service_84
14995,0,0,204.04,0,category_6,service_20
15399,0,0,0,0,category_1,service_72
15587,36.33,0,114.26,0,category_1,service_244
16593,250.8,0,0,0,category_1,service_89
15587,0,0,104.92,0,category_10,service_62
15587,11.42,0,0,0,category_5,service_152
21547,12.44,0,0,0,category_1,service_79
18829,0,0,13.77,0,category_1,service_89
15587,3324.48,0,19.45,0,category_1,service_15
10153,0,0,0,0,category_9,service_159
7149,94,0,0,0,category_3,service_215
15587,0,0,9370.34,0,category_1,service_353
10153,0,0,0,0,category_1,service_128
10153,0,0,0,0,category_4,service_466
18829,0,0,0,0,category_4,service_86
18829,8.36,0,157.93,0,category_1,service_11
21547,272.78,0,0,0,category_1,service_116
13529,30037.58,30037.58,0,0,category_1,service_7
10153,0,0,0,0,category_1,service_340
15587,1018.14,0,0,0,category_1,service_72
21547,2121.89,0,0,0,category_1,service_253
10153,0,0,0,0,category_3,service_44
15587,44.59,0,7.96,0,category_1,service_43
15399,0,0,0,0,category_4,service_69
16425,25373.96,0,7847.47,0,category_1,service_1
18845,40204.96,33846.76,19371.72,18279.49,category_1,service_2
18829,0,0,0,0,category_2,service_3
17693,333.96,0,0,0,category_7,service_137
16425,21629.84,21629.84,0,0,category_1,service_400
15587,1293.88,0,2806.82,0,category_1,service_42
21547,751.89,0,0,0,category_1,service_23
21547,55.25,0,0,0,category_5,service_65
10153,0,0,0,0,category_1,service_24
18845,0,0,1334.87,0,category_1,service_7
15399,0,0,0,0,category_4,service_41
14995,0,0,0,0,category_1,service_144
14995,0,0,0,0,category_1,service_163
21547,58.19,0,0,0,category_2,service_246
21547,2589.15,0,0,0,category_1,service_127
15587,94.14,0,55.27,0,category_5,service_292
14689,0,0,867.02,0,category_1,service_311
16593,0,0,0,0,category_2,service_246
18829,0,0,775.89,0,category_1,service_53
10153,0,0,0,0,category_1,service_149
16593,-279.77,0,0,0,category_4,service_169
15399,0,0,0,0,category_7,service_80
14995,0,0,47.16,0,category_7,service_31
21547,21.79,0,0,0,category_4,service_86
18845,0,0,27.79,0,category_1,service_317
16593,0,0,0,0,category_1,service_353
10597,0,0,0,0,category_1,service_7
7149,51.28,0,0,0,category_11,service_131
10153,0,0,0,0,category_4,service_60
7149,2839.96,0,0,0,category_4,service_41
18829,0,0,0,0,category_7,service_121
21547,7587.44,0,0,0,category_6,service_18
10153,0,0,0,0,category_1,service_71
15587,0,0,494.55,0,category_2,service_176
15587,0,0,8.69,0,category_1,service_37
21547,16.18,0,0,0,category_1,service_193
21547,14.01,0,0,0,category_2,service_98
21547,850.59,0,0,0,category_2,service_8
21547,3388.86,0,0,0,category_1,service_22
5521,0,0,30562.25,30562.25,category_1,service_66
21385,1122.45,1122.45,0,0,category_1,service_234
16593,0,0,0,0,category_1,service_54
14689,0,0,311.86,311.86,category_5,service_500
10153,0,0,0,0,category_8,service_170
14689,97.27,97.27,1181.59,0,category_2,service_8
14995,0,0,0,0,category_1,service_73
10153,0,0,63.79,0,category_1,service_191
10153,0,0,3989.35,0,category_1,service_647
16593,0,0,0,0,category_1,service_2
15587,3132.74,0,1840.43,0,category_1,service_91
7149,233.43,0,0,0,category_8,service_368
18829,0,0,0,0,category_1,service_85
18829,0,0,0,0,category_7,service_32
10153,0,0,31.2,0,category_7,service_307
9881,1207.23,0,0,0,category_4,service_86
9881,5560.25,5176.98,19535.94,14077.81,category_1,service_53
15587,0,0,10.73,0,category_4,service_161
13637,4170.13,0,0,0,category_1,service_28
10153,0,0,0,0,category_1,service_125
17693,2450.8,0,0,0,category_6,service_18
15587,0,0,226.12,0,category_7,service_137
10153,0,0,0,0,category_1,service_103
15587,904.33,0,1618.99,0,category_1,service_85
10153,0,0,270.5,0,category_1,service_89
15399,0,0,0,0,category_1,service_91
14995,0,0,0,0,category_1,service_27
17693,1193.38,0,0,0,category_1,service_7
15587,6.24,0,130.12,0,category_1,service_111
10153,0,0,0,0,category_1,service_123
15587,0,0,46.72,0,category_1,service_229
14689,0,0,13.38,0,category_5,service_273
21547,678.68,0,0,0,category_1,service_28
15399,0,0,0,0,category_1,service_218
18829,0,0,0,0,category_4,service_41
15587,81.76,0,0,0,category_4,service_298
15399,0,0,0,0,category_4,service_164
14995,0,0,696.38,0,category_1,service_11
15587,0,0,29.15,0,category_1,service_311
10153,0,0,0,0,category_5,service_288
15399,0,0,585.27,0,category_6,service_20
18829,0,0,0,0,category_1,service_22
18845,0,0,216.45,0,category_1,service_50
21547,5633.29,0,0,0,category_1,service_11
16593,0,0,0,0,category_4,service_161
17693,10694.46,1048.52,0,0,category_1,service_53
21385,0,0,20.65,0,category_4,service_131
17693,5114.35,0,0,0,category_1,service_156
15587,900.1,875.77,0,0,category_2,service_98
10153,0,0,0,0,category_1,service_313
14689,0,0,11.04,0,category_1,service_23
15587,0,0,44.78,0,category_1,service_286
15587,0,0,270.49,0,category_1,service_190
15587,62.25,0,646.14,263.97,category_7,service_68
13637,0,0,4307.13,0,category_1,service_11
14995,0,0,15.95,0,category_4,service_86
7149,677.76,0,584.27,0,category_1,service_50
16593,0,0,0,0,category_6,service_148
14995,0,0,0,0,category_5,service_17
15399,0,0,0,0,category_1,service_244
7149,6930.47,0,232.59,0,category_6,service_18
10153,0,0,0,0,category_11,service_511
10153,0,0,32.78,0,category_1,service_66
21547,3168.95,0,0,0,category_1,service_15
18829,0,0,0,0,category_1,service_37
18267,67.6,0,0,0,category_1,service_11
13529,311614.89,311614.89,0,0,category_1,service_53
15399,0,0,0,0,category_4,service_475
10153,0,0,0,0,category_1,service_299
18829,0,0,0,0,category_1,service_10
18829,0,0,334.04,0,category_1,service_7
21547,29.24,0,0,0,category_1,service_76
15587,6.16,0,0,0,category_11,service_438
10153,0,0,54.94,0,category_1,service_11
16425,14499.16,14018.04,0,0,category_1,service_186
15399,0,0,0,0,category_7,service_121
15587,8.05,0,0,0,category_1,service_237
18845,0,0,262.53,0,category_1,service_22
15399,0,0,0,0,category_1,service_37
14689,0,0,23.18,0,category_1,service_116
14689,0,0,2065.26,0,category_5,service_52
15587,30.01,0,82.95,0,category_8,service_162
15587,4.81,0,0,0,category_1,service_220
21385,0,0,24.66,0,category_7,service_117
10153,0,0,0,0,category_5,service_52
15587,50.59,0,666.15,0,category_7,service_121
7149,3340.31,0,0,0,category_2,service_130
10153,0,0,0,0,category_1,service_229
15399,0,0,0,0,category_1,service_100
21547,399.93,0,0,0,category_8,service_115
14995,0,0,0,0,category_1,service_563
7149,12.72,0,494.52,0,category_1,service_37
10153,0,0,0,0,category_7,service_32
14995,0,0,0,0,category_1,service_424
14689,0,0,11202.87,2287.22,category_1,service_1
15399,0,0,0,0,category_9,service_239
10153,0,0,0,0,category_1,service_543
14689,0,0,9801.25,2430.15,category_1,service_66
10153,0,0,0,0,category_9,service_318
21385,1.37,0,0,0,category_1,service_129
10153,0,0,0,0,category_1,service_85
21385,0,0,1020.26,0,category_1,service_269
15399,0,0,0,0,category_1,service_274
10153,0,0,0,0,category_1,service_201
14995,0,0,0,0,category_5,service_65
7149,4.16,0,0,0,category_1,service_166
17693,10.41,0,0,0,category_8,service_170
10153,0,0,0,0,category_1,service_132
14995,0,0,11.31,0,category_1,service_181
21547,964.75,0,0,0,category_1,service_181
18845,812.77,0,0,0,category_1,service_71
16425,32,0,0,0,category_9,service_267
16593,0,0,0,0,category_1,service_193
10153,0,0,0,0,category_5,service_19
15587,0,0,45.91,0,category_1,service_188
16425,115391.62,102250.86,247876.7,247876.7,category_1,service_7
15399,0,0,0,0,category_1,service_149
10153,0,0,0,0,category_7,service_80
10153,0,0,0,0,category_1,service_163
15399,0,0,0,0,category_4,service_81
7149,8.15,0,0,0,category_1,service_413
15399,0,0,0,0,category_1,service_10
18829,0,0,0,0,category_1,service_128
16593,0,0,0,0,category_1,service_156
18829,0,0,0,0,category_5,service_292
13637,99.77,0,0,0,category_1,service_7
16593,201.97,0,0,0,category_9,service_199
16593,0,0,0,0,category_1,service_15
21547,130.67,0,0,0,category_1,service_50
18845,0,0,23.56,0,category_1,service_14
15587,0,0,282.46,0,category_9,service_159
15399,0,0,0,0,category_1,service_113
15399,0,0,0,0,category_8,service_115
10153,0,0,0,0,category_4,service_16
21547,977.86,0,0,0,category_1,service_400
15587,0,0,102.5,102.5,category_5,service_309
10153,0,0,0,0,category_1,service_67
21547,13,0,0,0,category_6,service_264
10153,0,0,0,0,category_1,service_233
15587,38.98,0,0,0,category_1,service_296
16425,32.16,0,0,0,category_1,service_252
18829,0,0,0,0,category_1,service_252
21547,393.89,0,0,0,category_6,service_20
21547,34.01,0,0,0,category_1,service_54
15587,30.48,0,0,0,category_2,service_346
10153,0,0,0,0,category_1,service_190
14689,0,0,57.89,0,category_1,service_83
21547,1763737.75,1569289.13,0,0,category_1,service_53
16593,0,0,0,0,category_1,service_220
10153,0,0,0,0,category_1,service_83
7149,0,0,202.44,0,category_1,service_87
21547,150.56,0,0,0,category_1,service_348
15587,29.95,0,652.29,0,category_1,service_351
14995,0,0,0,0,category_3,service_232
15587,0,0,96.95,0,category_1,service_103
15399,0,0,0,0,category_2,service_176
15587,4775.16,0,8912.57,0,category_1,service_50
17693,24.53,0,0,0,category_1,service_129
15587,38.13,0,154.74,0,category_1,service_113
7149,4.48,0,0,0,category_1,service_334
17693,17920.98,0,0,0,category_1,service_66
16593,0,0,0,0,category_5,service_210
10153,0,0,0,0,category_1,service_9
17693,40.38,0,0,0,category_1,service_15
16425,651.38,0,0,0,category_5,service_52
16593,0,0,0,0,category_1,service_79
15587,679.86,0,3423.63,0,category_1,service_163
16593,0,0,0,0,category_1,service_195
21547,40.37,0,0,0,category_1,service_100
9881,0,0,524.83,0,category_3,service_44
16593,0,0,0,0,category_2,service_98
14689,1030.27,1030.27,14481.01,1020.97,category_1,service_50
7149,9.4,0,0,0,category_4,service_86
16593,-12.87,0,0,0,category_2,service_8
14995,0,0,101.33,0,category_1,service_116
15399,0,0,0,0,category_6,service_18
15587,34.76,0,68.18,0,category_1,service_158
10153,0,0,0,0,category_1,service_426
15399,0,0,0,0,category_4,service_298
10153,0,0,0,0,category_7,service_256
21547,60.25,0,0,0,category_1,service_73
15587,246.51,0,0,0,category_1,service_4
15587,3.71,0,0,0,category_2,service_130
15587,0,0,49.38,0,category_9,service_141
17693,173.5,0,0,0,category_1,service_11
7149,3664.76,0,0,0,category_2,service_3
15399,0,0,0,0,category_3,service_12
10153,0,0,0,0,category_9,service_55
15399,0,0,0,0,category_3,service_56
10153,0,0,0,0,category_1,service_183
18829,0,0,0,0,category_1,service_101
7149,243.76,0,0,0,category_1,service_38
15587,449.75,0,1340.28,0,category_1,service_149
15587,96.12,0,372.89,0,category_1,service_252
21385,0,0,1990.98,1851.1,category_1,service_144
10153,0,0,0,0,category_1,service_38
16593,0,0,0,0,category_3,service_77
14689,0,0,677.22,0,category_2,service_155
16425,237.17,0,0,0,category_8,service_165
7149,22.6,0,0,0,category_8,service_559
15587,128.01,0,0,0,category_1,service_76
10153,0,0,0,0,category_1,service_195
16593,13.94,0,0,0,category_1,service_11
10153,0,0,0,0,category_8,service_165
7149,42.1,0,0,0,category_1,service_204
16425,1189.84,0,0,0,category_6,service_18
18829,0,0,56.46,0,category_1,service_38
16593,0,0,0,0,category_1,service_100
15587,0,0,58.31,0,category_1,service_269
15399,0,0,0,0,category_1,service_29
16425,18.5,0,0,0,category_4,service_81
15587,205.3,0,186.2,0,category_4,service_41
10153,0,0,0,0,category_2,service_176
15399,0,0,0,0,category_1,service_305
16425,37.91,0,0,0,category_1,service_66
17693,4825.17,0,0,0,category_6,service_20
15587,1204.9,0,1026.07,0,category_6,service_20
21547,294.73,0,0,0,category_1,service_317
16425,1443.77,0,0,0,category_1,service_301
18829,0,0,0,0,category_1,service_149
21385,3778.56,1493.71,33073.07,27072.27,category_1,service_128
8351,7163.27,0,0,0,category_1,service_51
16593,0,0,0,0,category_8,service_115
21385,4623.5,4623.5,574807.96,574807.96,category_1,service_89
14995,0,0,15816.02,0,category_1,service_66
15587,61.53,0,30.75,0,category_1,service_431
16425,269.13,0,0,0,category_4,service_60
10153,0,0,0,0,category_1,service_29
16425,10.58,0,0,0,category_1,service_190
16425,105.66,0,0,0,category_7,service_137
10153,0,0,0,0,category_8,service_58
15399,0,0,0,0,category_1,service_227
16425,21.91,0,0,0,category_1,service_85
7149,0,0,4631.55,0,category_1,service_89
14689,0,0,159.53,0,category_3,service_44
7149,65.21,0,0,0,category_1,service_195
10153,0,0,0,0,category_7,service_582
16425,274.74,0,0,0,category_6,service_148
15587,81.62,0,1760.6,0,category_1,service_128
15587,0,0,21.51,0,category_1,service_191
14995,0,0,0,0,category_1,service_220
10153,0,0,0,0,category_1,service_25
21547,6941.21,0,0,0,category_1,service_38
16593,0,0,0,0,category_1,service_363
16425,57.35,0,0,0,category_1,service_11
14995,0,0,0,0,category_9,service_199
15587,0,0,35.27,0,category_1,service_293
10153,0,0,0,0,category_1,service_263
15399,0,0,38.15,0,category_1,service_66
7149,130.09,0,20.01,0,category_1,service_101
15587,0,0,14.78,0,category_5,service_276
21385,2.05,0,42.35,0,category_3,service_44
9881,0,0,18.22,0,category_12,service_106
16593,0,0,0,0,category_4,service_306
15587,33.87,0,79,0,category_1,service_177
18829,0,0,0,0,category_4,service_47
15399,0,0,0,0,category_8,service_40
7149,9.72,0,0,0,category_7,service_256
15587,101.89,0,58.42,0,category_4,service_378
16593,0,0,0,0,category_2,service_155
17693,11.96,0,0,0,category_1,service_89
14689,0,0,158.1,0,category_4,service_86
15587,1547.58,0,2087.89,0,category_1,service_125
7149,170.78,0,0,0,category_1,service_33
21547,48.03,0,0,0,category_1,service_14
16425,25210.35,0,31465.52,0,category_1,service_89
14689,0,0,93.93,0,category_1,service_14
16593,0,0,0,0,category_1,service_43
9881,0,0,67.83,0,category_6,service_18
18845,0,0,2411.69,0,category_1,service_11
15399,0,0,0,0,category_4,service_161
14995,0,0,0,0,category_5,service_255
21547,147.81,0,0,0,category_1,service_51
16593,0,0,0,0,category_1,service_71
15587,0,0,101.68,0,category_1,service_183
15587,110.19,0,62.94,0,category_1,service_123
18829,0,0,0,0,category_1,service_244
15587,0,0,395.83,0,category_5,service_52
16425,41,0,0,0,category_2,service_8
10153,0,0,0,0,category_1,service_156
10153,0,0,0,0,category_4,service_298
18267,16.04,0,0,0,category_1,service_89
9881,0,0,49.31,0,category_1,service_87
16425,445.92,0,0,0,category_1,service_308
16593,0,0,0,0,category_1,service_191
16593,0,0,0,0,category_7,service_31
10153,0,0,263.53,0,category_8,service_115
10153,0,0,19.75,0,category_1,service_100
15399,0,0,0,0,category_1,service_180
15399,0,0,19.73,0,category_1,service_1
10153,0,0,0,0,category_14,service_248
16593,0,0,0,0,category_1,service_5
8351,434,0,0,0,category_1,service_144
18829,0,0,0,0,category_5,service_65
15587,784.04,0,141.59,0,category_5,service_65
10153,0,0,0,0,category_1,service_14
14689,0,0,1886.94,0,category_1,service_128
18267,682055.68,349181.84,0,0,category_1,service_53
18829,0,0,0,0,category_1,service_144
18267,1837.33,0,0,0,category_1,service_156
10153,0,0,0,0,category_1,service_129
15399,0,0,0,0,category_1,service_90
15399,0,0,0,0,category_7,service_137
21547,1359.12,0,0,0,category_7,service_80
21547,4547.13,0,0,0,category_1,service_220
21547,2565.49,0,0,0,category_1,service_129
21547,191.07,0,0,0,category_1,service_66
16433,1286.31,0,1174.03,0,category_1,service_28
10153,0,0,0,0,category_1,service_308
16593,0,0,0,0,category_1,service_63
7149,32.83,0,0,0,category_1,service_181
15399,0,0,15.9,0,category_1,service_89
18829,0,0,0,0,category_1,service_71
9881,0,0,70.97,0,category_1,service_116
15587,109.61,0,24.53,0,category_1,service_181
15399,0,0,0,0,category_7,service_68
15399,0,0,0,0,category_1,service_9
7149,9.08,0,0,0,category_1,service_156
15399,0,0,0,0,category_1,service_129
10153,0,0,16.8,0,category_1,service_10
16593,6.12,0,0,0,category_1,service_66
9881,0,0,14.9,0,category_2,service_176
14689,0,0,206.07,0,category_1,service_181
10153,0,0,0,0,category_1,service_63
18829,0,0,0,0,category_3,service_12
21547,81.41,0,0,0,category_1,service_42
14689,0,0,5453.23,0,category_1,service_89
18829,0,0,0,0,category_1,service_34
18845,0,0,2897.17,0,category_1,service_128
15587,12.16,0,0,0,category_1,service_83
16425,312.2,0,0,0,category_1,service_54
17693,124.51,0,0,0,category_2,service_8
10153,0,0,10.82,0,category_1,service_2
7149,67.94,0,0,0,category_1,service_187
16593,0,0,0,0,category_6,service_225
8351,0,0,397.99,0,category_3,service_56
7149,3228.22,0,6940.24,0,category_1,service_1
15587,65.13,0,105.16,0,category_2,service_104
16425,416472.83,407493.21,408627.52,343857.77,category_1,service_53
14995,0,0,0,0,category_1,service_46
15587,2.23,0,0,0,category_12,service_287
7149,78.14,0,205.21,0,category_1,service_73
15587,15.38,0,55.15,0,category_4,service_86
17693,36.64,0,0,0,category_1,service_71
9881,47928.67,41219.74,20628.04,6574.11,category_1,service_7
7149,9578.67,0,283.94,0,category_1,service_28
15587,405.73,0,0,0,category_1,service_143
15399,0,0,0,0,category_1,service_118
10153,0,0,0,0,category_9,service_140
10153,0,0,0,0,category_1,service_50
16593,0,0,0,0,category_2,service_3
15399,0,0,0,0,category_4,service_86
16593,41526.41,0,0,0,category_6,service_18
10153,0,0,0,0,category_7,service_21
14995,0,0,0,0,category_1,service_90
17693,376.45,0,0,0,category_1,service_42
16425,4886.17,0,0,0,category_1,service_34
7149,21.13,0,0,0,category_1,service_93
7149,127.21,0,0,0,category_1,service_122
16593,0,0,0,0,category_1,service_116
17693,9.66,0,0,0,category_2,service_142
10153,0,0,0,0,category_1,service_6
15587,0,0,7,0,category_4,service_131
14995,0,0,0,0,category_9,service_45
8351,119.17,0,0,0,category_2,service_3
10153,0,0,0,0,category_1,service_30
10153,0,0,0,0,category_1,service_328
10153,0,0,0,0,category_1,service_157
15587,21897.5,0,9709.58,0,category_3,service_44
15399,0,0,0,0,category_1,service_360
16593,0,0,0,0,category_1,service_6
10597,0,0,0,0,category_1,service_89
15587,10750.38,0,0,0,category_1,service_180
18829,0,0,0,0,category_1,service_75
14995,0,0,0,0,category_1,service_37
10597,0,0,0,0,category_6,service_18
9881,34.86,0,0,0,category_1,service_73
10153,0,0,0,0,category_1,service_227
15399,0,0,0,0,category_1,service_128
16425,18.49,0,0,0,category_8,service_35
15399,0,0,0,0,category_1,service_442
15587,22750.67,7310.93,2385.49,0,category_1,service_53
21547,34.14,0,0,0,category_1,service_191
15587,4626.31,0,11437.95,1995.98,category_1,service_2
16593,0,0,0,0,category_1,service_46
10153,0,0,47.8,0,category_1,service_51
21385,1.55,0,0,0,category_2,service_142
14995,0,0,14.86,0,category_7,service_32
21385,9707.24,9707.24,638.97,0,category_1,service_11
15587,0,0,13.58,0,category_1,service_230
7149,102.06,0,0,0,category_1,service_94
14995,0,0,0,0,category_1,service_166
21547,30807.93,0,0,0,category_1,service_184
15399,0,0,0,0,category_9,service_318
21547,4491.37,0,0,0,category_5,service_52
8351,0,0,2538.33,2538.33,category_1,service_7
16593,0,0,0,0,category_1,service_584
10153,0,0,0,0,category_4,service_167
15587,0,0,58.15,0,category_4,service_160
16425,1311.01,0,0,0,category_1,service_42
15399,0,0,0,0,category_1,service_125
10153,0,0,0,0,category_1,service_116
10153,0,0,33.03,0,category_1,service_7
21385,0,0,214490.71,214304.36,category_1,service_1
15399,0,0,0,0,category_4,service_64
10153,0,0,0,0,category_1,service_139
15399,0,0,0,0,category_1,service_144
14689,0,0,160.35,0,category_1,service_163
15587,0,0,22.22,0,category_1,service_157
10153,0,0,0,0,category_6,service_225
18829,0,0,0,0,category_1,service_27
16593,0,0,0,0,category_3,service_215
10153,0,0,0,0,category_1,service_113
21385,1.24,0,10.62,0,category_1,service_75
15587,526.24,0,3253.73,0,category_1,service_22
15587,48.86,0,0,0,category_1,service_93
21385,0,0,52.97,0,category_1,service_116
15587,0,0,23.32,0,category_1,service_57
14995,0,0,9.04,0,category_1,service_2
10153,0,0,0,0,category_5,service_17
15587,0,0,25.08,0,category_5,service_19
15399,0,0,0,0,category_5,service_17
10153,0,0,0,0,category_8,service_513
18267,36846.11,12593.1,0,0,category_1,service_100
15587,0,0,3835.37,0,category_1,service_27
15587,0,0,170.68,0,category_1,service_73
17693,1230.16,0,0,0,category_1,service_50
15587,1082.82,0,574.44,0,category_1,service_118
15587,0,0,59.95,0,category_1,service_379
7149,18.83,0,128.22,0,category_3,service_44
18829,0,0,0,0,category_6,service_148
10153,0,0,0,0,category_10,service_62
16593,0,0,0,0,category_1,service_178
14689,0,0,44.37,0,category_7,service_21
21547,40.47,0,0,0,category_4,service_131
17693,5084.63,5061.48,0,0,category_1,service_37
10153,0,0,0,0,category_5,service_133
7149,133.34,0,0,0,category_4,service_169
7149,84,0,0,0,category_1,service_34
15587,8.61,0,65.1,0,category_1,service_132
10153,0,0,0,0,category_8,service_261
17693,1113.51,1101.63,964.49,964.49,category_1,service_1
15399,0,0,0,0,category_2,service_130
21385,0,0,9745.92,9745.92,category_1,service_312
14995,0,0,0,0,category_1,service_191
15399,0,0,0,0,category_5,service_320
7149,24.05,0,0,0,category_9,service_140
10153,0,0,0,0,category_1,service_251
16425,0,0,4206.76,0,category_5,service_19
10153,0,0,0,0,category_4,service_41
14995,0,0,9.19,0,category_5,service_288
7149,13.21,0,0,0,category_9,service_189
16425,2379.97,0,0,0,category_1,service_43
10153,0,0,0,0,category_12,service_287
10153,0,0,0,0,category_7,service_121
7149,30.13,0,0,0,category_1,service_83
21547,116.94,0,0,0,category_1,service_85
18845,0,0,48.36,0,category_1,service_28
10153,0,0,-156.25,0,category_1,service_186
15399,0,0,0,0,category_6,service_225
15587,3.1,0,0,0,category_3,service_422
10153,0,0,0,0,category_7,service_68
8351,20.93,0,0,0,category_1,service_222
10153,0,0,0,0,category_1,service_353
7149,0,0,237.73,0,category_7,service_117
16593,-6.81,0,0,0,category_1,service_181
15399,0,0,0,0,category_1,service_50
7149,12.39,0,0,0,category_8,service_165
16593,0,0,0,0,category_4,service_60
16425,187.04,0,0,0,category_6,service_20
15587,42.57,0,375.62,0,category_7,service_80
15399,0,0,0,0,category_1,service_138
15399,0,0,0,0,category_7,service_31
15399,0,0,9.3,0,category_1,service_253
15587,0,0,10.68,0,category_1,service_280
10153,0,0,0,0,category_6,service_112
