EXCHANGE_ACCOUNT_ID,level,CREATED_AT,FIRST_VERIFIED_AT,STATE_CODE,COUNTRY_CODE,BIRTH_YEAR,OCCUPATION,BROWSER_COUNT,OS_COUNT,TOTAL_DEVICES,SESSION_COUNT,COUNT_BANKS,OCCUPATION_GROUP,dummy,age,days_to_verify,days_since_creation
16739,level_b,2017-03-07,2017-01-26,NV,US,1980.0,SALES,2.0,1.0,60.0,190,3.0,SALES,1,41.0,40.0,1452.0
16741,level_d,2017-11-10,2017-11-10,SC,US,1947.0,RETIRED,2.0,2.0,5.0,25,1.0,RETIRED,1,74.0,0.0,1204.0
16743,level_c,2017-12-22,2017-12-12,NV,US,1986.0,SELF EMPLOYED,2.0,3.0,5.0,179,7.0,SELF,1,35.0,10.0,1162.0
16745,level_b,2017-05-31,2017-05-25,CT,US,1982.0,ANALYST,4.0,3.0,6.0,75,4.0,ANALYST,1,39.0,6.0,1367.0
16747,level_b,2018-12-07,2018-12-07,TX,US,1954.0,NAN,2.0,2.0,25.0,124,1.0,MISSING,1,67.0,0.0,812.0
16749,level_b,2019-05-04,2019-05-04,CA,US,1991.0,NAN,1.0,1.0,5.0,15,1.0,MISSING,1,30.0,0.0,664.0
16751,level_c,2017-10-13,2017-10-13,HONG KONG ISLAND,HK,1956.0,FINANCE,2.0,2.0,18.0,75,6.0,FINANCE,1,65.0,0.0,1232.0
16753,level_c,2016-05-26,2016-05-26,CA,US,1975.0,LEGAL ANALYST,1.0,1.0,5.0,77,2.0,LAW,1,46.0,0.0,1737.0
16755,level_c,2017-10-24,2017-10-23,NON US,SG,1980.0,RETIRED,3.0,4.0,6.0,126,6.0,RETIRED,1,41.0,1.0,1221.0
16757,level_c,2017-11-13,2017-11-10,ON,CA,1986.0,RISK MANAGEMENT,2.0,4.0,10.0,267,4.0,MANAGER,1,35.0,3.0,1201.0
16759,level_b,2017-08-28,2017-06-28,OK,US,1979.0,ENGINEER,4.0,5.0,12.0,120,8.0,TECH,1,42.0,61.0,1278.0
16761,level_d,2018-01-04,2017-12-08,NON US,SG,1988.0,DIRECTOR,3.0,4.0,46.0,287,7.0,EXECUTIVE,1,33.0,27.0,1149.0
16763,level_b,2017-03-01,2017-02-27,NY,US,1984.0,CONSULTANT,1.0,1.0,32.0,117,4.0,CONSULTANT,1,37.0,2.0,1458.0
16765,level_b,2017-12-15,2017-12-13,TX,US,1969.0,INVENTOR,4.0,2.0,5.0,470,6.0,OTHER,1,52.0,2.0,1169.0
16767,level_b,2018-01-04,2017-12-29,CA,US,1988.0,SELF,1.0,1.0,3.0,22,1.0,SELF,1,33.0,6.0,1149.0
16769,level_b,2017-07-21,2017-07-18,NC,US,1991.0,ARMY,6.0,5.0,13.0,178,1.0,OTHER,1,30.0,3.0,1316.0
15049,level_d,2018-01-30,2018-01-25,NSW,AU,1981.0,TRADER,1.0,1.0,3.0,59,3.0,TRADER,1,40.0,5.0,1123.0
16773,level_b,2018-05-04,2018-05-02,KS,US,1971.0,DENTIST,4.0,4.0,11.0,148,3.0,MEDICINE,1,50.0,2.0,1029.0
9695,level_d,2017-09-11,2017-09-11,CA,US,1966.0,MANAGEMENT,5.0,3.0,33.0,440,3.0,MANAGER,1,55.0,0.0,1264.0
16777,level_d,2015-10-07,2015-10-05,NY,US,1977.0,IT,1.0,1.0,5.0,73,3.0,TECH,1,44.0,2.0,1969.0
16779,level_b,2016-12-06,2016-12-06,CA,US,1989.0,RELEASE ENGINEER,4.0,5.0,25.0,172,1.0,TECH,1,32.0,0.0,1543.0
16781,level_b,2018-11-13,2018-11-13,CA,US,1951.0,NAN,2.0,1.0,4.0,13,3.0,MISSING,1,70.0,0.0,836.0
16783,level_d,2017-06-12,2017-06-04,NON US,SG,1989.0,PRODUCT MANAGER,2.0,2.0,6.0,67,3.0,MANAGER,1,32.0,8.0,1355.0
16785,level_c,2018-04-07,2018-04-07,NJ,US,1985.0,CONSULTANT,3.0,4.0,7.0,713,10.0,CONSULTANT,1,36.0,0.0,1056.0
16787,level_b,2017-10-14,2017-10-13,FL,US,1982.0,SOFTWARE ENGINEER,4.0,3.0,7.0,128,2.0,TECH,1,39.0,1.0,1231.0
16789,level_d,2015-10-06,2015-10-06,CA,US,1986.0,SOFTWARE,2.0,3.0,7.0,110,8.0,TECH,1,35.0,0.0,1970.0
16791,level_b,2017-01-27,2017-01-26,IA,US,1985.0,MASTER,3.0,5.0,20.0,680,1.0,OTHER,1,36.0,1.0,1491.0
16793,level_b,2018-01-30,2017-12-26,PA,US,1984.0,CONTROLLER,3.0,4.0,87.0,135,1.0,OTHER,1,37.0,35.0,1123.0
15949,level_d,2018-11-14,2018-11-13,NY,US,1969.0,NAN,2.0,2.0,4.0,78,3.0,MISSING,1,52.0,1.0,835.0
16797,level_b,2017-05-25,2017-05-24,CO,US,1989.0,CUSTOMER SUPPORT,3.0,4.0,18.0,108,2.0,OTHER,1,32.0,1.0,1373.0
16799,level_c,2018-08-13,2018-08-13,CA,US,1987.0,FINANCE,1.0,1.0,3.0,12,3.0,FINANCE,1,34.0,0.0,928.0
16801,level_d,2017-12-06,2017-12-04,NY,US,1970.0,SELF EMPLOYED,1.0,1.0,21.0,54,2.0,SELF,1,51.0,2.0,1178.0
16803,level_b,2015-10-11,2015-10-09,NY,US,1969.0,PARTNER  QUANT AT COIN CUBE,4.0,4.0,10.0,589,1.0,OTHER,1,52.0,2.0,1965.0
16805,level_b,2018-08-21,2018-08-21,CA,US,1975.0,ACCOUNTING,1.0,1.0,2.0,1,7.0,FINANCE,1,46.0,0.0,920.0
16807,level_b,2017-11-27,2017-11-24,CA,US,1991.0,SELF EMPLOYED,3.0,3.0,8.0,223,4.0,SELF,1,30.0,3.0,1187.0
16809,level_b,2017-03-27,2017-03-18,CA,US,1977.0,SALES,1.0,1.0,6.0,471,2.0,SALES,1,44.0,9.0,1432.0
16811,level_d,2017-06-14,2017-05-16,NON US,GB,1972.0,PROJECT MANAGER,3.0,3.0,17.0,105,8.0,MANAGER,1,49.0,29.0,1353.0
16813,level_c,2016-06-22,2016-06-21,BC,CA,1981.0,SELFEMPLOYED,4.0,2.0,9.0,253,,SELF,1,40.0,1.0,1710.0
16815,level_b,2017-12-10,2017-12-08,NY,US,1987.0,TECHNOLOGY,3.0,3.0,45.0,226,2.0,TECH,1,34.0,2.0,1174.0
3477,level_b,2017-02-01,2017-02-01,NJ,US,1958.0,NAN,1.0,1.0,1.0,19,5.0,MISSING,1,63.0,0.0,1486.0
16819,level_b,2017-07-21,2017-07-19,FL,US,1964.0,SELF EMPLOYED,1.0,2.0,4.0,181,2.0,SELF,1,57.0,2.0,1316.0
16821,level_d,2019-06-02,2019-05-30,NJ,US,1943.0,NAN,1.0,1.0,2.0,19,1.0,MISSING,1,78.0,3.0,635.0
4385,level_c,2018-05-16,2018-05-16,CA,US,1988.0,DIRECTOR OF OPERATIONS,2.0,2.0,12.0,65,3.0,EXECUTIVE,1,33.0,0.0,1017.0
16825,level_b,2017-04-24,2017-04-06,CA,US,1984.0,DESIGNER,3.0,3.0,5.0,169,3.0,DESIGNER,1,37.0,18.0,1404.0
16827,level_d,2017-08-07,2017-08-04,QC,CA,1969.0,CPA,2.0,3.0,6.0,55,5.0,FINANCE,1,52.0,3.0,1299.0
16829,level_b,2017-06-19,2017-06-12,NJ,US,1982.0,SELF EMPLOYED,1.0,1.0,3.0,20,1.0,SELF,1,39.0,7.0,1348.0
16831,level_b,2017-06-02,2017-05-08,CA,US,1965.0,PHYSICIAN,3.0,3.0,46.0,328,4.0,MEDICINE,1,56.0,25.0,1365.0
16833,level_d,2017-09-30,2017-09-24,NON US,GB,1966.0,TRADESMAN,2.0,3.0,5.0,101,2.0,OTHER,1,55.0,6.0,1245.0
16835,level_b,2017-11-25,2017-06-03,TX,US,1985.0,BUSINESS OWNER,2.0,2.0,11.0,41,2.0,EXECUTIVE,1,36.0,175.0,1189.0
16837,level_c,2017-12-12,2017-12-07,MB,CA,1957.0,PROFESSOR,2.0,2.0,3.0,29,6.0,PROFESSOR,1,64.0,5.0,1172.0
14977,level_b,2018-07-31,2018-07-31,MN,US,1977.0,DESIGNER,1.0,1.0,2.0,2,2.0,DESIGNER,1,44.0,0.0,941.0
16841,level_d,2017-06-15,2017-06-02,NON US,GB,1992.0,POKER PLAYER,3.0,3.0,14.0,230,2.0,POKER PLAYER,1,29.0,13.0,1352.0
16843,level_b,2019-07-13,2019-07-13,NY,US,1984.0,NAN,2.0,2.0,5.0,145,2.0,MISSING,1,37.0,0.0,594.0
16845,level_b,2017-12-11,2017-12-04,FL,US,1982.0,SALES,4.0,3.0,10.0,105,5.0,SALES,1,39.0,7.0,1173.0
16847,level_c,2015-11-11,2015-11-11,IL,US,1991.0,SALES,4.0,3.0,7.0,40,4.0,SALES,1,30.0,0.0,1934.0
807,level_b,2017-01-31,2017-01-31,NJ,US,1958.0,NAN,1.0,2.0,2.0,29,6.0,MISSING,1,63.0,0.0,1487.0
16851,level_b,2017-01-29,2017-01-28,NV,US,1968.0,MANAGER,1.0,1.0,1.0,81,19.0,MANAGER,1,53.0,1.0,1489.0
16853,level_d,2017-12-07,2017-12-05,FL,US,1965.0,CEO,2.0,3.0,5.0,64,5.0,EXECUTIVE,1,56.0,2.0,1177.0
16855,level_c,2018-03-02,2018-01-13,HONG KONG,HK,1982.0,LAWYER,3.0,4.0,7.0,92,5.0,LAW,1,39.0,48.0,1092.0
16857,level_d,2017-05-16,2017-04-28,CA,US,1974.0,CONSULTANTENTREPRENEUR,3.0,3.0,10.0,378,4.0,OTHER,1,47.0,18.0,1382.0
16859,level_b,2017-04-25,2017-04-14,CA,US,1988.0,PROGRAMMER,3.0,2.0,8.0,65,3.0,TECH,1,33.0,11.0,1403.0
16861,level_d,2017-08-17,2017-08-17,CA,US,1964.0,CONSULTANT,4.0,3.0,43.0,508,3.0,CONSULTANT,1,57.0,0.0,1289.0
16863,level_b,2017-05-17,2017-04-25,TX,US,1993.0,ORACLE,2.0,1.0,15.0,199,2.0,OTHER,1,28.0,22.0,1381.0
16865,level_c,2017-12-08,2017-12-06,ON,CA,1971.0,ENGINEER,4.0,3.0,9.0,45,2.0,TECH,1,50.0,2.0,1176.0
16867,level_b,2017-12-11,2017-12-09,CA,US,1969.0,PHYSICIAN,3.0,4.0,12.0,316,2.0,MEDICINE,1,52.0,2.0,1173.0
16869,level_b,2018-07-16,2018-07-13,NY,US,1980.0,SELFEMPLOYED,6.0,6.0,166.0,248,1.0,SELF,1,41.0,3.0,956.0
16871,level_d,2017-12-01,2017-03-29,NON US,SG,1970.0,MANAGER,4.0,3.0,101.0,253,3.0,MANAGER,1,51.0,247.0,1183.0
16873,level_b,2017-07-18,2017-07-14,CO,US,1973.0,SOFTWARE ENGINEER,6.0,6.0,13.0,1662,3.0,TECH,1,48.0,4.0,1319.0
16875,level_b,2016-11-29,2016-11-29,NY,US,1970.0,CPA,1.0,1.0,8.0,52,4.0,FINANCE,1,51.0,0.0,1550.0
16877,level_c,2017-03-13,2017-03-06,NON US,GB,1971.0,DENTIST,4.0,4.0,10.0,60,7.0,MEDICINE,1,50.0,7.0,1446.0
16879,level_d,2017-01-10,2017-01-10,VA,US,1981.0,MILITARY,3.0,4.0,11.0,279,3.0,TECH,1,40.0,0.0,1508.0
13467,level_e,,2017-11-01,NON US,BR,,NAN,,,,1,5.0,MISSING,1,,,
16883,level_b,2017-08-30,2017-08-29,CA,US,1988.0,INFORMATION TECHNOLOGY,6.0,5.0,29.0,474,2.0,TECH,1,33.0,1.0,1276.0
16885,level_b,2017-08-25,2017-08-23,CA,US,1991.0,INVESTOR,2.0,3.0,6.0,66,4.0,INVESTOR,1,30.0,2.0,1281.0
16887,level_b,2017-08-07,2017-08-04,WA,US,1968.0,SALES,3.0,3.0,16.0,182,1.0,SALES,1,53.0,3.0,1299.0
16889,level_b,2017-05-03,2017-04-23,OH,US,1993.0,STUDENT,5.0,4.0,24.0,282,2.0,STUDENT,1,28.0,10.0,1395.0
16891,level_c,2018-01-29,2017-12-25,LA,US,1983.0,SERVER,2.0,1.0,4.0,279,2.0,OTHER,1,38.0,35.0,1124.0
16893,level_d,2016-11-11,2016-11-10,NY,US,1988.0,SERVER,4.0,4.0,10.0,278,6.0,OTHER,1,33.0,1.0,1568.0
16895,level_c,2018-03-26,2018-02-09,FL,US,1975.0,SOFTWARE,4.0,3.0,20.0,181,2.0,TECH,1,46.0,45.0,1068.0
16897,level_b,2016-08-04,2015-11-12,TX,US,1962.0,ENGINEER,3.0,2.0,37.0,81,1.0,TECH,1,59.0,266.0,1667.0
16899,level_c,2017-06-18,2017-06-12,NON US,GB,1978.0,ENTREPRENEUR,1.0,1.0,2.0,23,2.0,ENTREPRENEUR,1,43.0,6.0,1349.0
16901,level_c,2018-03-28,2018-02-20,ON,CA,1980.0,ACCOUNTING ASSISTANT,1.0,1.0,7.0,482,5.0,FINANCE,1,41.0,36.0,1066.0
16903,level_b,2018-01-12,2017-12-20,CA,US,1982.0,COMPUTER SALES,2.0,2.0,4.0,17,2.0,TECH,1,39.0,23.0,1141.0
16905,level_c,2017-09-05,2017-09-04,CA,US,1980.0,ENTREPRENEUR,2.0,4.0,7.0,192,7.0,ENTREPRENEUR,1,41.0,1.0,1270.0
16907,level_d,2016-09-20,2016-08-04,CA,US,1993.0,SOFTWARE DEVELOPER,2.0,1.0,2.0,67,5.0,TECH,1,28.0,47.0,1620.0
16297,level_b,2017-02-08,2017-02-02,NY,US,1954.0,RETIRED,1.0,1.0,1.0,176,5.0,RETIRED,1,67.0,6.0,1479.0
16911,level_b,2017-11-07,2017-08-07,NY,US,1977.0,PRODUCER,2.0,1.0,6.0,103,2.0,OTHER,1,44.0,92.0,1207.0
16913,level_d,2017-05-23,2017-05-22,NV,US,1984.0,HOSPITALITY,2.0,2.0,6.0,229,7.0,TECH,1,37.0,1.0,1375.0
16915,level_b,2017-11-15,2017-11-13,IL,US,1976.0,ENGINEER,1.0,1.0,17.0,21,1.0,TECH,1,45.0,2.0,1199.0
16917,level_d,2017-10-26,2017-10-25,NON US,HK,1987.0,RETAIL,3.0,3.0,38.0,121,2.0,OTHER,1,34.0,1.0,1219.0
16919,level_b,2015-10-08,2015-10-08,NY,US,1985.0,OPERATIONS,1.0,1.0,4.0,31,2.0,OTHER,1,36.0,0.0,1968.0
16921,level_c,2016-01-26,2016-01-26,ID,US,1975.0,BARTENDER,3.0,2.0,14.0,318,22.0,BARTENDER,1,46.0,0.0,1858.0
16923,level_c,2017-02-28,2017-02-19,NY,US,1988.0,FINANCIAL TRADER,3.0,3.0,7.0,411,8.0,FINANCE,1,33.0,9.0,1459.0
16925,level_b,2017-12-20,2017-12-19,CO,US,1977.0,CONTENT CREATOR AND CUSTOMER SUPPORT AGENT,3.0,2.0,7.0,87,2.0,OTHER,1,44.0,1.0,1164.0
16927,level_b,2018-10-23,2018-10-23,CA,US,1980.0,NAN,2.0,3.0,9.0,38,1.0,MISSING,1,41.0,0.0,857.0
16929,level_b,2017-12-10,2017-12-07,CA,US,1977.0,PROFESSIONAL POKER PLAYER,3.0,3.0,4.0,21,1.0,OTHER,1,44.0,3.0,1174.0
16931,level_d,2018-02-07,2018-01-03,NV,US,1975.0,TRADER,3.0,5.0,10.0,100,1.0,TRADER,1,46.0,35.0,1115.0
16933,level_b,2017-05-15,2017-05-10,OK,US,1977.0,SCIENTIST,1.0,3.0,10.0,108,4.0,TECH,1,44.0,5.0,1383.0
16935,level_b,2017-09-06,2017-09-06,TX,US,1958.0,REAL ESTATE INVESTMENTS AND MANAGEMENT,1.0,1.0,5.0,479,2.0,REAL ESTATE,1,63.0,0.0,1269.0
16937,level_d,2018-03-01,2018-01-12,KLN,HK,1978.0,GEOLOGIST,5.0,3.0,15.0,250,2.0,OTHER,1,43.0,48.0,1093.0
16939,level_c,2017-05-31,2017-05-24,NON US,GB,1987.0,TRADER,3.0,3.0,20.0,64,,TRADER,1,34.0,7.0,1367.0
16941,level_c,2015-10-30,2015-10-30,CO,US,1985.0,ENTREPRENEUR  BUSINESS OWNER,1.0,2.0,4.0,18,2.0,EXECUTIVE,1,36.0,0.0,1946.0
6199,level_d,2017-08-02,2017-07-28,NJ,US,1957.0,RET,,,,1,2.0,OTHER,1,64.0,5.0,1304.0
16945,level_b,2017-09-05,2017-09-04,FL,US,1984.0,ELECTRICIAN,3.0,3.0,40.0,430,2.0,OTHER,1,37.0,1.0,1270.0
16947,level_c,2017-05-21,2017-05-19,CA,US,1988.0,REAL ESTATE INVESTOR,5.0,4.0,30.0,552,4.0,REAL ESTATE,1,33.0,2.0,1377.0
16949,level_b,2017-08-08,2017-08-05,PA,US,1980.0,SELF,3.0,4.0,11.0,318,3.0,SELF,1,41.0,3.0,1298.0
16951,level_b,2017-04-27,2017-01-08,PR,US,1980.0,SHOP KEEPER,3.0,2.0,12.0,1107,2.0,OTHER,1,41.0,109.0,1401.0
16953,level_b,2017-12-11,2017-12-07,MD,US,1968.0,EXECUTIVE,2.0,1.0,4.0,18,2.0,EXECUTIVE,1,53.0,4.0,1173.0
16955,level_b,2015-10-08,2015-10-07,CA,US,1982.0,WAREHOUSE MANAGER,5.0,4.0,26.0,830,2.0,MANAGER,1,39.0,1.0,1968.0
16957,level_b,2017-06-13,2017-06-07,MI,US,1986.0,SELF EMPLOYED,1.0,1.0,26.0,673,7.0,SELF,1,35.0,6.0,1354.0
16959,level_d,2017-05-26,2017-05-24,AB,CA,1970.0,ACCOUNTANT,2.0,2.0,2.0,57,2.0,FINANCE,1,51.0,2.0,1372.0
1191,level_b,,2018-02-26,FL,US,1987.0,ACCOUNT MANAGER,2.0,5.0,8.0,153,2.0,MANAGER,1,34.0,,
16963,level_b,2016-06-13,2016-06-11,KS,US,1956.0,INDUSTRIAL SALES,,,,43,2.0,SALES,1,65.0,2.0,1719.0
16965,level_b,2019-06-23,2019-06-22,OK,US,1965.0,NAN,5.0,3.0,18.0,179,5.0,MISSING,1,56.0,1.0,614.0
16967,level_b,2017-11-27,2017-11-27,NC,US,1985.0,IT,3.0,3.0,14.0,61,1.0,TECH,1,36.0,0.0,1187.0
16969,level_d,2019-01-10,2019-01-10,CA,US,1947.0,NAN,2.0,3.0,6.0,54,3.0,MISSING,1,74.0,0.0,778.0
16971,level_b,2017-05-26,2017-05-24,CA,US,1973.0,SOFTWARE ENGINEER,4.0,4.0,19.0,318,2.0,TECH,1,48.0,2.0,1372.0
16973,level_b,2017-06-19,2017-06-13,NJ,US,1980.0,LEASING,3.0,6.0,10.0,117,4.0,OTHER,1,41.0,6.0,1348.0
16975,level_d,2018-04-27,2018-02-26,NON US,SG,1959.0,MANAGER,3.0,3.0,12.0,50,2.0,MANAGER,1,62.0,60.0,1036.0
16977,level_b,2017-07-11,2017-07-05,CA,US,1986.0,MUSICIAN,4.0,2.0,13.0,326,4.0,MUSICIAN,1,35.0,6.0,1326.0
16979,level_b,2017-08-31,2015-10-19,IL,US,1986.0,DATA SCIENCE,3.0,3.0,33.0,54,3.0,TECH,1,35.0,682.0,1275.0
16981,level_b,2017-07-07,2017-06-24,SC,US,1980.0,TRANSPORTATION,4.0,5.0,13.0,552,2.0,OTHER,1,41.0,13.0,1330.0
16983,level_b,2017-06-29,2017-06-14,WA,US,1985.0,SELF EMPLOYED,3.0,2.0,6.0,196,1.0,SELF,1,36.0,15.0,1338.0
16985,level_b,2017-10-15,2017-10-13,NY,US,1989.0,RETAILER FOOTWEAR,4.0,4.0,18.0,151,3.0,OTHER,1,32.0,2.0,1230.0
119,level_f,,2018-01-22,NON US,KR,1986.0,BUSINESS MAN,1.0,1.0,1.0,1,4.0,BUSINESS,1,35.0,,
11077,level_g,2019-09-12,2019-09-03,AB,CA,1961.0,NAN,1.0,1.0,1.0,1,,MISSING,1,60.0,9.0,533.0
16991,level_d,2017-06-15,2017-06-05,NT,HK,1970.0,IT,2.0,2.0,7.0,5981,2.0,TECH,1,51.0,10.0,1352.0
5637,level_b,,2018-01-10,FL,US,1989.0,ENTREPRENEUR,3.0,3.0,7.0,95,8.0,ENTREPRENEUR,1,32.0,,
10363,level_d,2019-04-10,2019-04-09,NY,US,1989.0,NAN,3.0,3.0,6.0,108,2.0,MISSING,1,32.0,1.0,688.0
16997,level_c,2017-08-01,2017-08-01,FL,US,1976.0,MARKETING MANAGER,8.0,6.0,17.0,562,5.0,MANAGER,1,45.0,0.0,1305.0
16999,level_b,2018-06-29,2018-02-13,IL,US,1991.0,FINANCE,3.0,4.0,118.0,239,5.0,FINANCE,1,30.0,136.0,973.0
13271,level_c,2018-01-31,2017-12-12,CA,US,1980.0,NONE,3.0,4.0,5.0,67,2.0,UNEMPLOYED,1,41.0,50.0,1122.0
5755,level_b,2017-05-09,2017-02-09,NY,US,1980.0,PROGRAMMER,1.0,1.0,2.0,116,3.0,TECH,1,41.0,89.0,1389.0
17005,level_b,2015-10-08,2015-10-08,CA,US,1977.0,SOFTWARE DEVELOPER,2.0,1.0,6.0,35,1.0,TECH,1,44.0,0.0,1968.0
17007,level_d,2018-04-26,2018-04-26,NON US,SG,1987.0,BUSINESS STRATEGIST,3.0,3.0,30.0,424,2.0,BUSINESS,1,34.0,0.0,1037.0
17009,level_d,2015-10-05,2015-10-05,NY,US,1992.0,ENTREPRENEUR,3.0,3.0,6.0,86,11.0,ENTREPRENEUR,1,29.0,0.0,1971.0
3339,level_e,,2017-11-21,NJ,US,,NAN,1.0,1.0,1.0,1,3.0,MISSING,1,,,
17013,level_b,2016-09-25,2016-09-23,NJ,US,1977.0,FINANCE,2.0,2.0,9.0,229,4.0,FINANCE,1,44.0,2.0,1615.0
17015,level_b,2017-02-21,2017-02-20,TX,US,1981.0,WRITER,1.0,2.0,2.0,8,1.0,TECH,1,40.0,1.0,1466.0
17017,level_b,2017-06-21,2017-06-15,FL,US,1965.0,SOFTWARE DEVELOPER,2.0,1.0,10.0,71,1.0,TECH,1,56.0,6.0,1346.0
17019,level_b,2017-09-28,2017-09-28,NV,US,1964.0,MARKETING,1.0,2.0,11.0,612,5.0,MARKETING,1,57.0,0.0,1247.0
13469,level_g,,2018-03-10,NON US,SG,1977.0,MANAGER,1.0,1.0,1.0,1,2.0,MANAGER,1,44.0,,
17023,level_b,2018-03-21,2018-01-26,NJ,US,1980.0,ANALYST,3.0,4.0,22.0,38,1.0,ANALYST,1,41.0,54.0,1073.0
17025,level_b,2019-02-25,2019-02-25,FL,US,1979.0,NAN,4.0,5.0,8.0,90,7.0,MISSING,1,42.0,0.0,732.0
17027,level_b,2016-06-20,2016-06-16,NY,US,1987.0,CMO,4.0,3.0,12.0,281,4.0,OTHER,1,34.0,4.0,1712.0
17029,level_d,2018-01-04,2017-06-20,NON US,SG,1990.0,SOFTWARE ENGINEER,1.0,2.0,4.0,53,2.0,TECH,1,31.0,198.0,1149.0
17031,level_b,2017-06-13,2017-06-07,MN,US,1986.0,PRODUCER,7.0,4.0,16.0,118,2.0,OTHER,1,35.0,6.0,1354.0
17033,level_c,2015-12-16,2015-12-14,FL,US,1970.0,ENGINEER,3.0,3.0,15.0,1099,6.0,TECH,1,51.0,2.0,1899.0
17035,level_b,2018-01-31,2017-12-28,CT,US,1962.0,INSURANCE CONSULTANT,2.0,2.0,4.0,96,2.0,OTHER,1,59.0,34.0,1122.0
2175,level_e,2017-11-22,2017-06-23,IL,US,,NAN,1.0,1.0,1.0,1,1.0,MISSING,1,,152.0,1192.0
17039,level_b,2017-12-12,2017-12-05,SC,US,1958.0,RETIRED,2.0,3.0,5.0,383,4.0,RETIRED,1,63.0,7.0,1172.0
17041,level_b,2018-01-29,2017-12-23,MO,US,1979.0,SOFTWARE ARCHITECT,3.0,4.0,12.0,340,4.0,TECH,1,42.0,37.0,1124.0
17043,level_b,2017-05-09,2017-05-01,CA,US,1983.0,SR PRODUCT MANAGER,2.0,2.0,7.0,120,2.0,MANAGER,1,38.0,8.0,1389.0
17045,level_c,2015-10-08,2015-10-08,CA,US,1976.0,ENGINEER,3.0,5.0,29.0,3085,10.0,TECH,1,45.0,0.0,1968.0
17047,level_d,2017-07-16,2017-07-08,NY,US,1978.0,DIRECTOR OF ENGINEERING,3.0,4.0,6.0,165,8.0,TECH,1,43.0,8.0,1321.0
17049,level_b,2019-03-26,2019-03-25,PA,US,1968.0,NAN,2.0,1.0,7.0,24,12.0,MISSING,1,53.0,1.0,703.0
17051,level_b,2017-12-19,2017-12-19,WA,US,1988.0,SOFTWARE DEVELOPMENT ENGINEER,2.0,2.0,24.0,37,3.0,TECH,1,33.0,0.0,1165.0
17053,level_b,2018-02-28,2018-01-11,CA,US,1982.0,INVESTOR,2.0,4.0,51.0,143,5.0,INVESTOR,1,39.0,48.0,1094.0
17055,level_c,2015-10-05,2015-10-05,NY,US,1985.0,DIRECTOR,2.0,2.0,4.0,255,6.0,EXECUTIVE,1,36.0,0.0,1971.0
17057,level_b,2017-03-19,2017-03-10,TX,US,1986.0,ENTREPRENEUR,2.0,1.0,3.0,105,3.0,ENTREPRENEUR,1,35.0,9.0,1440.0
17059,level_d,2016-12-05,2016-12-05,NY,US,1987.0,FINANCIAL SERVICE,3.0,3.0,8.0,309,2.0,FINANCE,1,34.0,0.0,1544.0
17061,level_b,2018-05-01,2018-05-01,MN,US,1985.0,BUSINESS WOMAN,3.0,4.0,9.0,126,2.0,BUSINESS,1,36.0,0.0,1032.0
17063,level_b,2017-07-17,2017-07-10,WA,US,1966.0,RETIRED,1.0,1.0,4.0,41,4.0,RETIRED,1,55.0,7.0,1320.0
17065,level_b,2017-09-27,2017-09-26,CO,US,1957.0,PILOT,4.0,3.0,7.0,448,2.0,PILOT,1,64.0,1.0,1248.0
17067,level_c,2017-05-09,2017-05-09,NON US,TR,1985.0,NAN,3.0,3.0,6.0,497,2.0,MISSING,1,36.0,0.0,1389.0
3743,level_c,2018-02-22,2018-02-20,DC,US,1971.0,ENTREPRENEUR,2.0,1.0,12.0,117,6.0,ENTREPRENEUR,1,50.0,2.0,1100.0
17071,level_b,2017-06-02,2017-05-26,CA,US,1982.0,REAL ESTATE,2.0,2.0,2.0,56,1.0,REAL ESTATE,1,39.0,7.0,1365.0
17073,level_d,2017-01-11,2017-01-07,AR,US,1988.0,IT,4.0,3.0,16.0,433,1.0,TECH,1,33.0,4.0,1507.0
15771,level_b,2017-09-27,2017-09-26,FL,US,1971.0,INVESTOR,1.0,2.0,3.0,18,5.0,INVESTOR,1,50.0,1.0,1248.0
17077,level_b,2018-03-21,2018-02-07,TX,US,1952.0,RETIRED,3.0,1.0,5.0,34,1.0,RETIRED,1,69.0,42.0,1073.0
17079,level_b,2018-06-21,2018-06-21,CA,US,1962.0,UNIVERSITY EXECUTIVE,3.0,5.0,33.0,227,2.0,TECH,1,59.0,0.0,981.0
17081,level_d,2017-03-13,2017-03-10,PA,US,1984.0,MARKETING,4.0,3.0,31.0,256,4.0,MARKETING,1,37.0,3.0,1446.0
17083,level_d,2017-07-25,2017-05-25,NY,US,1986.0,RISK MANAGER,2.0,2.0,2.0,353,2.0,MANAGER,1,35.0,61.0,1312.0
17085,level_d,2016-03-12,2016-03-09,NY,US,1986.0,SOFTWARE ENGINEER,4.0,4.0,16.0,1581,3.0,TECH,1,35.0,3.0,1812.0
17087,level_c,2016-12-19,2016-12-19,IA,US,1974.0,ENTREPRENEUR,1.0,1.0,4.0,17,3.0,ENTREPRENEUR,1,47.0,0.0,1530.0
17089,level_b,2017-12-13,2017-12-08,NY,US,1993.0,UNEMPLOYED,4.0,4.0,9.0,100,1.0,UNEMPLOYED,1,28.0,5.0,1171.0
17091,level_b,2019-02-12,2019-02-12,FL,US,1977.0,NAN,3.0,3.0,9.0,34,2.0,MISSING,1,44.0,0.0,745.0
