EXCHANGE_ACCOUNT_ID,exposure_count,SENT_INDIRECT_EXPOSURE_SUM,SENT_DIRECT_EXPOSURE_SUM,RECEIVED_INDIRECT_EXPOSURE_SUM,RECEIVED_DIRECT_EXPOSURE_SUM,cluster_category_count,cluster_name_count,cluster_category_category_1,cluster_category_category_2,cluster_category_category_3,cluster_category_category_4,cluster_category_category_5,cluster_category_category_6,cluster_category_category_7,cluster_category_category_8,cluster_category_category_9,cluster_category_category_10,cluster_category_category_11,cluster_category_category_12,cluster_category_category_13,cluster_category_category_14,cluster_category_category_15,SENT_INDIRECT_EXPOSURE_AVG,SENT_DIRECT_EXPOSURE_AVG,RECEIVED_INDIRECT_EXPOSURE_AVG,RECEIVED_DIRECT_EXPOSURE_AVG
12947,27,43420.009999999995,30646.890000000003,50709.10999999999,32381.9,7,27,16,0,1,0,0,1,2,4,2,0,0,1,0,0,0,1608.1485185185184,1135.0700000000002,1878.1151851851848,1199.3296296296296
12957,71,802411.9099999999,637581.4900000001,1138143.39,944744.52,11,71,44,3,3,3,7,3,2,2,1,0,2,1,0,0,0,11301.576197183098,8980.020985915495,16030.188591549295,13306.260845070423
12963,4,165172.26,164199.54,0.0,0.0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41293.065,41049.885,0.0,0.0
12981,22,0.0,0.0,59991.74000000002,0.0,7,22,13,0,1,1,1,0,1,2,3,0,0,0,0,0,0,0.0,0.0,2726.8972727272735,0.0
13015,27,366741.70999999996,106070.37000000001,732537.6300000001,170845.32,5,27,23,1,1,1,0,0,1,0,0,0,0,0,0,0,0,13583.026296296295,3928.5322222222226,27131.023333333338,6327.604444444445
13049,16,404323.83999999997,264153.56,29484.15,29484.15,2,8,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25270.239999999998,16509.5975,1842.759375,1842.759375
13069,65,779555.2599999998,194042.69999999998,632034.8699999999,204420.29,11,65,38,2,2,2,2,3,4,9,1,0,1,1,0,0,0,11993.157846153843,2985.2723076923075,9723.613384615383,3144.9275384615385
13083,13,0.0,0.0,906.97,0.0,2,7,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,69.76692307692308,0.0
13089,2,1418336.04,1418336.04,0.0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709168.02,709168.02,0.0,0.0
13115,119,679.2,320.59,91423.91999999998,0.0,10,61,74,6,2,10,4,6,8,3,4,0,2,0,0,0,0,5.707563025210084,2.6940336134453777,768.2682352941175,0.0
13125,30,18771.25,14607.39,55059.590000000004,26630.67,5,15,20,4,0,2,0,2,0,0,0,0,0,2,0,0,0,625.7083333333334,486.91299999999995,1835.3196666666668,887.689
13131,12,170396.75999999998,31764.620000000003,62597.0,0.0,2,12,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14199.729999999998,2647.0516666666667,5216.416666666667,0.0
13143,10,123840.39999999998,118839.91,46001.28,34096.61,3,10,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12384.039999999997,11883.991,4600.128,3409.661
13155,16,40253.490000000005,4108.11,511468.88999999996,59533.89,5,16,11,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2515.8431250000003,256.756875,31966.805624999997,3720.868125
13163,34,266757.98,213722.56999999998,32626.059999999998,26670.89,2,17,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7845.82294117647,6285.95794117647,959.5899999999999,784.4379411764705
13169,21,0.0,0.0,60592.24,0.0,4,21,17,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0.0,0.0,2885.344761904762,0.0
13171,11,81402.51000000001,75273.75,19647.739999999998,19636.53,3,11,8,0,0,0,0,2,0,1,0,0,0,0,0,0,0,7400.228181818183,6843.068181818182,1786.1581818181817,1785.1390909090908
13185,38,122900.54999999997,23309.14,161317.77000000002,21912.27,9,38,23,2,0,2,2,1,1,5,1,0,0,1,0,0,0,3234.2249999999995,613.3984210526315,4245.204473684211,576.6386842105263
13199,83,33725.31,3538.44,96106.83000000002,721.75,10,42,53,6,4,2,2,2,4,6,2,0,0,2,0,0,0,406.3290361445783,42.63180722891566,1157.9136144578315,8.69578313253012
13207,79,69447.21,8607.97,284187.09,0.0,11,79,43,3,2,11,7,3,5,2,1,1,1,0,0,0,0,879.0786075949368,108.96164556962025,3597.304936708861,0.0
13245,1,252099.75,252099.75,185292.46,160628.33,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252099.75,252099.75,185292.46,160628.33
13249,5,69100.7,69100.7,61320.020000000004,61320.020000000004,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13820.14,13820.14,12264.004,12264.004
13251,14,319191.34,202638.61,26072.28,26072.28,5,14,8,2,0,0,2,1,0,0,0,0,0,1,0,0,0,22799.38142857143,14474.186428571427,1862.3057142857142,1862.3057142857142
13273,115,4475.119999999999,213.0,93799.25999999998,2448.43,9,60,67,4,4,15,6,6,8,4,0,0,1,0,0,0,0,38.91408695652173,1.8521739130434782,815.6457391304347,21.290695652173913
13295,2,16293.91,16293.91,19.23,19.23,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8146.955,8146.955,9.615,9.615
13303,64,517167.7599999999,327226.71,357012.8,43369.41,8,34,42,2,4,4,0,2,2,6,0,0,0,2,0,0,0,8080.746249999998,5112.91734375,5578.325,677.64703125
13311,57,0.0,0.0,48795.34,2582.12,10,57,38,2,3,2,0,3,2,3,2,0,1,0,0,1,0,0.0,0.0,856.0585964912281,45.30035087719298
13333,1,11709.53,11709.53,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11709.53,11709.53,0.0,0.0
13369,149,49105.680000000015,607.32,98189.83999999998,11315.699999999999,9,75,88,6,6,16,6,8,13,4,0,0,0,2,0,0,0,329.5683221476511,4.0759731543624165,658.9922147651006,75.94429530201342
13387,18,3479.7300000000005,0.0,8369.710000000001,0.0,6,18,11,1,0,1,1,3,0,0,0,0,1,0,0,0,0,193.31833333333336,0.0,464.98388888888894,0.0
13397,12,90881.71,90766.38,95738.38,87021.44,4,12,9,0,1,0,1,1,0,0,0,0,0,0,0,0,0,7573.475833333334,7563.865000000001,7978.198333333334,7251.786666666667
13403,30,42441.119999999995,23419.36,27050.090000000004,5169.839999999999,6,29,24,2,1,0,1,1,0,1,0,0,0,0,0,0,0,1414.704,780.6453333333334,901.6696666666668,172.32799999999997
13419,5,389.3,378.44,181351.11,181096.77,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77.86,75.688,36270.221999999994,36219.354
13427,80,876644.4999999999,713692.9100000001,153707.68,139680.61000000002,10,80,53,3,3,4,1,3,6,0,3,0,2,2,0,0,0,10958.056249999998,8921.161375000001,1921.346,1746.0076250000002
13435,12,0.0,0.0,153854.43999999997,1740.53,3,7,6,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0.0,0.0,12821.203333333331,145.04416666666665
13447,27,98402.64000000001,69258.07,69284.92000000001,0.0,8,27,17,1,1,0,2,1,3,1,1,0,0,0,0,0,0,3644.542222222223,2565.113703703704,2566.1081481481488,0.0
13461,3,0.0,0.0,2177769.1599999997,66014.6,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,725923.0533333332,22004.86666666667
13467,218,948422.3400000001,424142.60000000003,11864.4,11864.4,11,109,130,12,4,15,2,8,16,14,10,0,3,4,0,0,0,4350.561192660551,1945.6082568807342,54.423853211009174,54.423853211009174
13477,5,87837.48999999999,87837.48999999999,168127.08999999997,78514.89,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17567.498,17567.498,33625.41799999999,15702.978
13483,7,581478.2600000001,561036.1,588868.26,424719.33999999997,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83068.32285714288,80148.01428571428,84124.03714285714,60674.19142857142
13513,38,167930.97999999998,160788.9,43700.97,40207.920000000006,4,38,34,2,1,0,0,0,0,0,1,0,0,0,0,0,0,4419.236315789473,4231.286842105263,1150.0255263157894,1058.103157894737
13529,4,381777.72000000003,381777.72000000003,0.0,0.0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95444.43000000001,95444.43000000001,0.0,0.0
13539,12,175812.46,31730.45,223684.36000000002,79370.95999999999,2,12,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14651.038333333332,2644.204166666667,18640.363333333335,6614.246666666666
13551,35,7122.31,400.59,23123.98,0.0,5,35,24,0,0,6,1,2,2,0,0,0,0,0,0,0,0,203.49457142857145,11.44542857142857,660.6851428571429,0.0
13563,61,2008.85,0.0,110612.38000000002,27500.43,9,61,45,3,1,4,2,3,1,0,1,0,0,1,0,0,0,32.93196721311475,0.0,1813.317704918033,450.8267213114754
13565,2,0.0,0.0,3649429.21,3638886.19,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1824714.605,1819443.095
13587,2,30211.88,30211.88,14540.489999999998,14540.489999999998,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15105.94,15105.94,7270.244999999999,7270.244999999999
13637,4,67329.73,1049.49,43015.25,0.0,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16832.4325,262.3725,10753.8125,0.0
13711,34,1205696.25,1170846.81,421120.39,187101.66,8,34,16,0,1,2,4,3,5,2,0,0,0,1,0,0,0,35461.654411764706,34436.67088235294,12385.893823529412,5502.99
13725,15,175675.23,136487.16,168497.88000000006,155188.71000000005,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11711.682,9099.144,11233.192000000005,10345.914000000002
13731,4,93267.34000000001,93267.34000000001,6290.75,5108.75,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23316.835000000003,23316.835000000003,1572.6875,1277.1875
13745,26,63508.94,30023.04,87824.19,2619.5,7,26,17,1,1,2,0,2,2,1,0,0,0,0,0,0,0,2442.6515384615386,1154.7323076923078,3377.8534615384615,100.75
13759,176,724934.5499999999,479153.19,835134.4699999995,577355.6699999999,11,94,103,9,5,22,4,6,8,10,3,2,0,4,0,0,0,4118.946306818181,2722.461306818182,4745.0822159090885,3280.4299431818176
13771,128,82600.65000000001,72209.70999999999,64050.39,4154.73,11,64,80,6,8,10,4,4,6,2,4,0,2,2,0,0,0,645.3175781250001,564.1383593749999,500.393671875,32.458828125
13775,59,40509.36000000001,35245.28,106576.12999999999,35672.66,8,31,31,4,0,8,6,4,2,0,0,0,3,1,0,0,0,686.5993220338985,597.377627118644,1806.3750847457625,604.6213559322034
13815,72,106948.08,73859.64,204423.85,141188.38999999998,10,72,36,3,4,10,1,3,5,6,3,0,1,0,0,0,0,1485.39,1025.8283333333334,2839.220138888889,1960.949861111111
13817,7,252741.2,213901.21,39078.94,39078.94,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36105.885714285716,30557.315714285713,5582.705714285715,5582.705714285715
13835,6,406815.65,349459.9,0.0,0.0,2,3,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,67802.60833333334,58243.31666666667,0.0,0.0
13849,2,56213.01,56213.01,0.0,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28106.505,28106.505,0.0,0.0
13853,48,18312.340000000004,1682.15,76321.16000000002,5552.450000000001,9,48,34,3,2,2,1,3,1,0,1,0,0,1,0,0,0,381.5070833333334,35.04479166666667,1590.024166666667,115.67604166666668
13855,5,403227.67,403227.67,419830.42,190494.15,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80645.534,80645.534,83966.084,38098.83
13857,52,389492.3300000001,7110.02,52993.1,404.59,9,52,38,3,2,2,2,1,2,1,0,0,0,1,0,0,0,7490.237115384617,136.73115384615386,1019.0980769230769,7.780576923076922
13867,36,75119.8,70203.5,88187.20999999999,30436.08,7,36,26,3,0,0,0,1,2,0,1,0,2,1,0,0,0,2086.661111111111,1950.0972222222222,2449.644722222222,845.4466666666667
13869,10,38132.28,38132.28,14093.199999999999,13499.98,3,10,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3813.228,3813.228,1409.32,1349.998
13913,15,111049.86,7076.130000000001,0.0,0.0,4,15,9,1,0,0,0,4,1,0,0,0,0,0,0,0,0,7403.324,471.7420000000001,0.0,0.0
13919,16,40157.67,0.0,0.0,0.0,6,10,4,2,1,1,0,6,0,2,0,0,0,0,0,0,0,2509.854375,0.0,0.0,0.0
13923,8,680596.6599999999,678670.48,131664.3,131664.3,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85074.58249999999,84833.81,16458.0375,16458.0375
13941,5,8921.97,8921.97,277012.50999999995,252038.09,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1784.3939999999998,1784.3939999999998,55402.50199999999,50407.618
13953,108,3113.22,0.0,323975.24999999994,4335.01,13,108,63,4,1,4,4,3,8,9,6,0,0,2,2,1,1,28.82611111111111,0.0,2999.7708333333326,40.13898148148149
13967,40,107734.79,76176.95,617850.0499999999,1417.85,10,40,22,0,1,7,1,3,2,1,1,1,1,0,0,0,0,2693.36975,1904.42375,15446.251249999998,35.44625
13979,61,42940.07,3770.82,65722.70000000001,7015.66,9,61,41,2,3,5,1,3,3,2,1,0,0,0,0,0,0,703.9355737704918,61.81672131147541,1077.42131147541,115.01081967213115
13985,10,36178.409999999996,0.0,2332784.33,50318.01,2,10,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3617.8409999999994,0.0,233278.43300000002,5031.801
13999,8,20893.629999999997,3614.66,0.0,0.0,3,8,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2611.7037499999997,451.8325,0.0,0.0
14007,25,19802.530000000002,19777.52,97724.60000000002,15066.21,6,25,19,1,1,0,1,2,0,0,0,0,0,1,0,0,0,792.1012000000001,791.1008,3908.984000000001,602.6483999999999
14017,14,450307.2,261653.21,122988.55,107500.73000000001,3,14,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,32164.8,18689.515,8784.896428571428,7678.623571428572
14029,61,0.0,0.0,418180.4700000001,0.0,10,61,30,0,3,7,5,1,1,7,5,1,0,0,0,1,0,0.0,0.0,6855.417540983608,0.0
14039,59,1353.6999999999998,0.0,52297.770000000004,0.0,8,59,40,2,3,4,2,3,4,1,0,0,0,0,0,0,0,22.944067796610167,0.0,886.4028813559323,0.0
14067,4,29242.44,25275.23,16285.32,0.0,2,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7310.61,6318.8075,4071.33,0.0
14095,47,256903.19999999995,247178.11,202203.68000000002,155427.50999999998,8,47,35,2,1,1,0,2,4,1,0,0,0,1,0,0,0,5466.025531914893,5259.108723404255,4302.205957446809,3306.96829787234
14103,52,35320.720000000016,0.0,250.33999999999997,0.0,7,29,26,5,0,3,2,6,6,4,0,0,0,0,0,0,0,679.2446153846157,0.0,4.814230769230769,0.0
14127,19,70193.05,47961.98,66365.43999999999,18394.45,2,10,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3694.371052631579,2524.3147368421055,3492.9178947368414,968.1289473684211
14139,34,0.0,0.0,288860.92999999993,0.0,9,34,16,2,0,1,5,2,2,4,1,0,1,0,0,0,0,0.0,0.0,8495.909705882352,0.0
14141,14,302213.69999999995,0.0,0.0,0.0,3,14,10,0,1,0,0,3,0,0,0,0,0,0,0,0,0,21586.692857142854,0.0,0.0,0.0
14147,5,9615.56,0.0,48281.630000000005,6595.57,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1923.1119999999999,0.0,9656.326000000001,1319.114
14151,8,102102.73000000001,91796.75000000001,150037.90000000002,139417.77,2,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12762.841250000001,11474.593750000002,18754.737500000003,17427.22125
14171,14,87354.03,87354.03,43091.399999999994,21176.53,4,14,11,0,1,1,0,1,0,0,0,0,0,0,0,0,0,6239.573571428571,6239.573571428571,3077.9571428571426,1512.6092857142855
14195,20,280310.23000000004,255389.95,170532.41,170532.41,6,20,7,1,1,3,0,3,0,5,0,0,0,0,0,0,0,14015.511500000002,12769.497500000001,8526.6205,8526.6205
14225,9,117899.69000000002,87224.65999999999,0.0,0.0,3,9,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13099.965555555558,9691.628888888888,0.0,0.0
14231,14,0.0,0.0,1556889.6800000002,0.0,4,14,11,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,111206.40571428572,0.0
14257,6,47969.49,0.0,114177.23000000001,0.0,2,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7994.915,0.0,19029.538333333334,0.0
14285,2,2590.46,0.0,0.0,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295.23,0.0,0.0,0.0
14291,111,45830.65999999999,1417.13,55924.25000000001,10702.07,11,71,59,2,3,10,4,6,13,2,4,0,5,3,0,0,0,412.8888288288287,12.766936936936938,503.82207207207216,96.41504504504505
14297,14,33093.24,29959.05,177284.21,2624.13,7,14,7,1,1,0,2,1,1,0,0,1,0,0,0,0,0,2363.802857142857,2139.932142857143,12663.157857142856,187.43785714285715
14327,56,0.0,0.0,90141.57999999994,0.0,8,56,31,4,5,6,3,2,4,0,1,0,0,0,0,0,0,0.0,0.0,1609.6710714285705,0.0
14341,283,2109.4,0.0,1828164.6600000008,0.0,11,147,184,13,8,12,18,8,22,9,4,1,0,4,0,0,0,7.453710247349823,0.0,6459.945795053007,0.0
14347,14,28705.06,0.0,0.0,0.0,5,14,8,1,0,0,0,3,1,1,0,0,0,0,0,0,0,2050.361428571429,0.0,0.0,0.0
14359,8,256729.21000000002,27209.68,86888.73,0.0,4,8,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,32091.151250000003,3401.21,10861.09125,0.0
14371,57,98173.25000000001,15772.97,50894.84,0.0,5,33,48,4,2,0,0,2,0,0,0,0,0,1,0,0,0,1722.337719298246,276.7187719298245,892.8919298245613,0.0
14373,99,146507.62,23262.21,43101.87,14778.38,9,99,57,5,4,6,3,4,8,8,4,0,0,0,0,0,0,1479.8749494949495,234.97181818181818,435.37242424242424,149.27656565656565
14377,10,209119.93000000002,186161.24,1332701.79,1295253.7999999998,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20911.993000000002,18616.124,133270.179,129525.37999999998
14383,26,12293.24,0.0,30172.0,0.0,7,26,19,1,0,1,0,1,2,1,1,0,0,0,0,0,0,472.81692307692305,0.0,1160.4615384615386,0.0
14409,49,210991.74,0.0,503838.48,0.0,6,49,38,2,2,3,0,3,0,1,0,0,0,0,0,0,0,4305.95387755102,0.0,10282.417959183673,0.0
14411,70,2430.41,0.0,130289.05,12632.86,10,70,51,1,3,1,4,3,0,1,2,1,0,3,0,0,0,34.720142857142854,0.0,1861.2721428571429,180.46942857142858
14433,155,23135.99000000001,0.0,14614.1,0.0,12,89,96,5,2,12,4,6,7,13,5,0,2,1,2,0,0,149.2644516129033,0.0,94.28451612903226,0.0
14435,3,0.0,0.0,596960.03,0.0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,198986.67666666667,0.0
14443,7,418330.25,417485.0,421147.87000000005,420734.04000000004,2,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59761.46428571428,59640.71428571428,60163.98142857144,60104.86285714286
14457,2,69740.8,57129.24,0.0,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34870.4,28564.62,0.0,0.0
14461,2,8809.55,0.0,0.0,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4404.775,0.0,0.0,0.0
14463,55,40111.96,31003.93,25549.569999999996,21029.13,10,55,35,5,1,2,1,3,3,1,3,0,1,0,0,0,0,729.3083636363637,563.7078181818182,464.5376363636363,382.3478181818182
14477,228,162561.41999999998,26892.39,471476.1899999999,19013.82,11,115,126,16,8,20,11,8,19,8,8,0,2,2,0,0,0,712.9886842105262,117.94907894736842,2067.878026315789,83.39394736842105
14509,71,116362.03000000004,49750.39,234711.29999999996,85708.73000000001,10,71,47,3,4,4,3,3,2,2,2,0,1,0,0,0,0,1638.9018309859161,700.7097183098591,3305.7929577464784,1207.1652112676059
14521,19,34614.18,12658.0,73877.73999999999,11663.39,4,19,16,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1821.798947368421,666.2105263157895,3888.3021052631575,613.8626315789473
14533,5,0.0,0.0,37549.469999999994,12526.4,2,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,7509.893999999998,2505.2799999999997
14549,11,97344.20000000001,97344.20000000001,78982.54999999999,67987.75999999998,2,11,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8849.472727272729,8849.472727272729,7180.231818181817,6180.705454545453
14569,62,45810.39,40113.77,121568.99000000002,37140.74,10,62,40,2,2,2,4,2,6,2,0,0,0,1,0,1,0,738.8772580645161,646.9962903225806,1960.7901612903229,599.044193548387
14585,39,64961.01000000001,51119.79000000001,62864.19,54712.16,5,39,30,3,0,1,0,3,2,0,0,0,0,0,0,0,0,1665.6669230769232,1310.7638461538463,1611.9023076923077,1402.8758974358975
14603,8,126347.36,23887.46,159298.79,12583.529999999999,4,8,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,15793.42,2985.9325,19912.34875,1572.9412499999999
14617,57,490943.71,447827.23000000004,387114.52,378835.23,5,29,45,4,2,0,0,4,0,0,0,0,0,2,0,0,0,8613.04754385965,7856.618070175439,6791.4828070175445,6646.232105263158
14619,80,151937.55,84098.09000000001,24333.58,0.0,11,80,58,4,2,2,1,3,3,1,2,0,2,2,0,0,0,1899.219375,1051.2261250000001,304.16975,0.0
14657,16,157227.67,66829.29000000001,307283.64,63807.850000000006,2,8,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9826.729375,4176.8306250000005,19205.2275,3987.9906250000004
14671,8,93115.03,75521.70999999999,63726.96000000001,5322.89,3,8,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11639.37875,9440.213749999999,7965.870000000001,665.36125
14673,77,172100.32,16783.260000000002,505200.7,22386.39,9,44,45,9,2,3,0,6,4,3,4,0,0,1,0,0,0,2235.069090909091,217.9644155844156,6561.0480519480525,290.73233766233767
14689,36,1127.54,1127.54,101177.96000000002,10359.01,8,36,21,2,1,1,6,2,2,1,0,0,0,0,0,0,0,31.320555555555554,31.320555555555554,2810.4988888888893,287.7502777777778
14713,27,503608.64,0.0,1849421.94,0.0,7,27,17,1,2,3,2,1,1,0,0,0,0,0,0,0,0,18652.171851851854,0.0,68497.10888888889,0.0
14715,9,57527.62,10954.28,17063.55,3901.19,3,9,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6391.957777777778,1217.1422222222222,1895.9499999999998,433.46555555555557
14785,38,16536.27,9404.89,18982.410000000003,7625.360000000001,8,38,25,2,1,3,1,3,2,0,0,0,0,1,0,0,0,435.165,247.4971052631579,499.53710526315797,200.66736842105266
14793,46,279671.47,224758.78999999998,700098.59,94739.72,10,46,21,5,2,1,2,3,3,6,2,0,1,0,0,0,0,6079.814565217391,4886.060652173913,15219.534565217391,2059.5591304347827
14797,77,0.0,0.0,186578.58,3173.32,9,44,40,8,2,4,4,6,6,4,3,0,0,0,0,0,0,0.0,0.0,2423.098441558441,41.211948051948056
14813,11,475.12,475.12,1197756.5899999999,281900.52,4,11,6,2,0,0,2,0,0,1,0,0,0,0,0,0,0,43.192727272727275,43.192727272727275,108886.96272727271,25627.320000000003
14815,8,68840.84999999999,37722.96,0.0,0.0,3,6,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,8605.106249999999,4715.37,0.0,0.0
14821,31,165829.23999999993,154933.53,432791.12,426225.26,8,31,16,2,1,2,0,1,3,4,2,0,0,0,0,0,0,5349.330322580643,4997.855806451613,13961.003870967741,13749.201935483872
14831,52,445658.82,9768.35,586339.4799999999,0.0,10,52,35,0,1,2,3,3,2,0,3,1,1,1,0,0,0,8570.361923076924,187.85288461538462,11275.759230769228,0.0
14835,43,310559.7,30091.7,24326.71,14493.42,10,43,26,4,1,0,3,3,2,1,1,0,1,1,0,0,0,7222.318604651163,699.806976744186,565.7374418604651,337.05627906976747
14843,125,43858.77,29239.78,90828.54999999999,39194.32,9,63,77,4,6,4,12,6,4,4,8,0,0,0,0,0,0,350.87016,233.91824,726.6283999999999,313.55456
14845,45,90105.65999999999,0.0,20096.520000000004,0.0,9,45,20,5,0,3,1,2,5,7,1,0,1,0,0,0,0,2002.3479999999997,0.0,446.5893333333334,0.0
14873,4,108705.90999999999,107417.27,153606.82,151774.06,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27176.477499999997,26854.3175,38401.705,37943.515
14885,4,222748.7,203069.82,358033.27999999997,356110.20999999996,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55687.175,50767.455,89508.31999999999,89027.55249999999
14889,3,132987.37,127548.91,43544.02,43544.02,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44329.12333333333,42516.30333333334,14514.673333333332,14514.673333333332
14909,26,58989.439999999995,56498.259999999995,0.0,0.0,4,13,18,2,0,4,0,2,0,0,0,0,0,0,0,0,0,2268.8246153846153,2173.0099999999998,0.0,0.0
14913,31,1896823.22,1290231.71,2284796.2399999998,1142077.95,5,17,23,2,0,0,0,3,1,0,2,0,0,0,0,0,0,61187.84580645161,41620.37774193548,73703.10451612902,36841.22419354838
14931,5,96395.26,95894.82,157007.21000000002,156541.75,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19279.052,19178.964,31401.442000000003,31308.35
14939,54,12336.25,12336.25,78491.02999999997,16070.96,10,54,32,3,1,3,3,3,2,3,2,0,0,2,0,0,0,228.44907407407408,228.44907407407408,1453.537592592592,297.61037037037033
14943,3,203036.09,203036.09,46323.96,46323.96,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67678.69666666667,67678.69666666667,15441.32,15441.32
14985,15,17227.79,14256.419999999998,93920.28,93920.28,5,15,11,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1148.5193333333334,950.4279999999999,6261.352,6261.352
14989,15,0.0,0.0,12525.640000000001,0.0,4,15,12,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,835.0426666666667,0.0
14995,117,98714.09999999999,0.0,187164.22999999992,16193.25,8,60,70,6,4,5,13,6,5,0,8,0,0,0,0,0,0,843.7102564102563,0.0,1599.6942735042728,138.40384615384616
15009,139,970399.51,940140.0700000001,613377.3800000002,0.0,10,139,89,4,2,7,6,3,10,9,8,0,0,0,0,1,0,6981.291438848921,6763.597625899281,4412.786906474822,0.0
15041,24,130738.68000000002,14349.380000000001,260801.73000000004,151557.96000000002,6,24,19,0,0,1,0,1,1,1,1,0,0,0,0,0,0,5447.445000000001,597.8908333333334,10866.738750000002,6314.915000000001
15043,8,662136.32,634114.22,50980.36,42681.59,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82767.04,79264.2775,6372.545,5335.19875
15053,5,204149.15,73966.62,322872.37999999995,126587.14,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40829.83,14793.323999999999,64574.47599999999,25317.428
15059,21,23799.64,2677.7200000000003,14274.940000000002,7483.25,6,21,13,2,0,0,1,2,0,1,0,0,0,2,0,0,0,1133.3161904761905,127.5104761904762,679.7590476190477,356.3452380952381
15101,19,56928.8,47128.1,151442.7,135444.78,5,19,12,2,0,0,2,2,0,0,0,0,1,0,0,0,0,2996.2526315789473,2480.4263157894734,7970.668421052632,7128.672631578947
15131,5,270959.74000000005,225494.93,339125.98,283207.45999999996,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54191.94800000001,45098.986,67825.196,56641.49199999999
