level,STATE_CODE,COUNTRY_CODE,BROWSER_COUNT,OS_COUNT,TOTAL_DEVICES,SESSION_COUNT,COUNT_BANKS,OCCUPATION_GROUP,age,days_to_verify,days_since_creation,exposure_count,SENT_INDIRECT_EXPOSURE_SUM,SENT_DIRECT_EXPOSURE_SUM,RECEIVED_INDIRECT_EXPOSURE_SUM,RECEIVED_DIRECT_EXPOSURE_SUM,cluster_category_count,cluster_name_count,cluster_category_category_1,cluster_category_category_2,cluster_category_category_3,cluster_category_category_4,cluster_category_category_5,cluster_category_category_6,cluster_category_category_7,cluster_category_category_8,cluster_category_category_9,cluster_category_category_10,cluster_category_category_11,cluster_category_category_12,cluster_category_category_13,cluster_category_category_14,cluster_category_category_15,SENT_INDIRECT_EXPOSURE_AVG,SENT_DIRECT_EXPOSURE_AVG,RECEIVED_INDIRECT_EXPOSURE_AVG,RECEIVED_DIRECT_EXPOSURE_AVG,AMOUNT_nunique_type_1,AMOUNT_nunique_type_2,AMOUNT_nunique_type_3,AMOUNT_nunique_type_4,AMOUNT_nunique_type_5,AMOUNT_sum_type_1,AMOUNT_sum_type_2,AMOUNT_sum_type_3,AMOUNT_sum_type_4,AMOUNT_sum_type_5,CURRENCY_nunique_type_1,CURRENCY_nunique_type_2,CURRENCY_nunique_type_3,CURRENCY_nunique_type_4,CURRENCY_nunique_type_5
level_b,FL,US,4.0,3.0,11.0,173,2.0,SELF,35.0,0.0,1269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,500.0,0.155,2500.020738,,,1.0,1.0,2.0,,
level_b,CA,US,3.0,3.0,5.0,688,2.0,MEDICINE,40.0,0.0,1587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,,,,2730.03,0.779357,,,,1.0,1.0,,
level_d,NY,US,4.0,4.0,13.0,179,2.0,EXECUTIVE,68.0,0.0,1215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,4.0,3.0,13.0,236,3.0,TECH,52.0,11.0,1397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,20.0,20.0,,,,1.0,1.0,
level_b,WA,US,1.0,2.0,4.0,34,1.0,REAL ESTATE,40.0,2.0,1174.0,14.0,0.0,0.0,131458.11,26133.53,5.0,14.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9389.865,1866.6807142857144,,,,,,,,,,,,,,,
level_b,MO,US,3.0,3.0,35.0,55,1.0,MISSING,39.0,6.0,738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NC,US,3.0,4.0,9.0,68,2.0,TECH,29.0,1.0,1233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_f,GUANGDONG,HK,3.0,2.0,3.0,5,5.0,MISSING,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,FL,US,2.0,3.0,7.0,133,2.0,EXECUTIVE,52.0,7.0,1152.0,52.0,60802.08,26365.26,802876.66,14920.36,9.0,52.0,37.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.270769230769,507.0242307692307,15439.93576923077,286.93,,,,,,,,,,,,,,,
level_c,MA,US,3.0,5.0,25.0,206,7.0,CONSULTANT,38.0,5.0,1210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,0.5792309999999999,4000.0,,,,1.0,1.0,,
level_c,OR,US,1.0,1.0,2.0,5,14.0,MISSING,38.0,76.0,1298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,6.0,49473.0,,,,1.0,1.0,,
level_d,LA,US,1.0,1.0,1.0,3,2.0,TECH,33.0,2.0,1174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,CA,US,4.0,3.0,12.0,630,3.0,MEDICINE,79.0,8.0,1460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,2000.0,,1500.0,,,1.0,,1.0,,
level_b,FL,US,3.0,2.0,9.0,84,1.0,MISSING,51.0,3.0,707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,WA,US,3.0,3.0,18.0,81,4.0,DESIGNER,34.0,0.0,1184.0,2.0,563245.98,563245.98,293343.85,225003.53,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281622.99,281622.99,146671.925,112501.765,,,,,,,,,,,,,,,
level_d,FL,US,4.0,4.0,6.0,119,1.0,TECH,78.0,2.0,1460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,ON,CA,4.0,3.0,10.0,35,4.0,CONSULTANT,55.0,48.0,1094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,CA,US,2.0,2.0,5.0,44,2.0,RETIRED,63.0,2.0,1936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_a,NON US,SG,1.0,1.0,1.0,1,2.0,MISSING,,0.0,1176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NJ,US,2.0,1.0,4.0,64,5.0,MISSING,53.0,0.0,1486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NY,US,2.0,4.0,8.0,272,1.0,FINANCE,31.0,8.0,1355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,5.0,,,500.0,1.2000000000000002,504.9611,,,1.0,1.0,2.0,,
level_b,AL,US,2.0,5.0,11.0,265,1.0,STUDENT,29.0,20.0,1411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,WA,US,1.0,1.0,3.0,42,3.0,LAW,46.0,15.0,1142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,TX,US,2.0,3.0,14.0,58,1.0,EXECUTIVE,48.0,2.0,1180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NJ,US,1.0,3.0,8.0,33,4.0,MISSING,52.0,0.0,725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,PR,US,1.0,1.0,3.0,81,2.0,EXECUTIVE,47.0,6.0,1319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,2588.871,,,,,3.0,,
level_a,FL,US,1.0,1.0,2.0,2,17.0,MISSING,,2.0,1058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,TX,US,2.0,2.0,2.0,142,4.0,STUDENT,28.0,3.0,1453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,TX,US,2.0,1.0,2.0,15,3.0,MEDICINE,42.0,0.0,1183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NJ,US,1.0,1.0,1.0,32,4.0,TECH,65.0,12.0,1174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_e,CO,US,2.0,1.0,6.0,5,3.0,MISSING,,0.0,1148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,NY,US,5.0,5.0,79.0,860,4.0,CONSTRUCTION,35.0,4.0,1159.0,13.0,225940.49,216931.23,231701.72,229147.72,2.0,13.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17380.037692307695,16687.017692307694,17823.20923076923,17626.74769230769,,,,,,,,,,,,,,,
level_b,NY,US,1.0,1.0,2.0,11,4.0,MISSING,44.0,2.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,OH,US,6.0,7.0,25.0,772,8.0,MARKETING,73.0,2.0,1262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,4.008756,,,,,2.0,,
level_b,FL,US,2.0,2.0,8.0,482,4.0,OTHER,39.0,8.0,1710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,OH,US,4.0,4.0,24.0,236,2.0,MEDICINE,45.0,5.0,1346.0,132.0,18692.64,0.0,207623.48,0.0,9.0,71.0,80.0,7.0,5.0,10.0,10.0,6.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,141.61090909090905,0.0,1572.9051515151514,0.0,,,,,,,,,,,,,,,
level_d,VA,US,4.0,4.0,18.0,149,2.0,SELF,43.0,0.0,1520.0,47.0,938.86,203.64,57151.93000000001,5667.13,7.0,47.0,32.0,0.0,2.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.97574468085106,4.332765957446808,1215.998510638298,120.5772340425532,,,,,,,,,,,,,,,
level_b,IL,US,1.0,2.0,8.0,191,2.0,CONSULTANT,37.0,1.0,1478.0,72.0,1319424.21,1265358.38,3003449.1,2968027.81,7.0,37.0,56.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18325.33625,17574.421944444446,41714.57083333333,41222.60847222222,2.0,3.0,4.0,,,1.687323,6321.714,4.327323000000001,,,1.0,3.0,1.0,,
level_c,CA,US,4.0,4.0,17.0,428,4.0,TECH,52.0,0.0,1264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,1000.12766,,1000.12766,,,2.0,,2.0,,
level_b,MN,US,2.0,1.0,5.0,33,1.0,OTHER,55.0,0.0,1542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,CT,US,3.0,4.0,13.0,171,4.0,SALES,58.0,3.0,1312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,13.999,11.12,27.298,,,1.0,1.0,1.0,,
level_b,NY,US,2.0,2.0,2.0,160,6.0,ANALYST,34.0,3.0,1442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NV,US,2.0,3.0,7.0,118,3.0,PILOT,47.0,2.0,1234.0,8.0,147143.89,124415.37,150441.46999999997,73473.03,2.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18392.98625,15551.92125,18805.18375,9184.12875,1.0,1.0,1.0,,,500.0,0.014,500.0,,,1.0,1.0,1.0,,
level_c,CA,US,6.0,3.0,66.0,722,5.0,TECH,36.0,1.0,1461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.247982,,,,,1.0,,,
level_b,OR,US,3.0,3.0,6.0,92,1.0,TECH,69.0,126.0,1176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NJ,US,3.0,2.0,5.0,34,1.0,MISSING,66.0,1.0,618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,MA,US,2.0,1.0,6.0,46,1.0,TECH,40.0,6.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,KY,US,3.0,3.0,9.0,2041,2.0,MEDICINE,48.0,0.0,1571.0,41.0,117967.55999999998,108239.36000000002,278008.31999999995,267549.29,6.0,24.0,26.0,3.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2877.257560975609,2639.984390243903,6780.690731707316,6525.59243902439,,,,,,,,,,,,,,,
level_d,CA,US,4.0,2.0,44.0,472,2.0,INVESTOR,47.0,94.0,1079.0,5.0,46114.1,46114.1,42497.75,35525.05,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9222.82,9222.82,8499.55,7105.01,,,,,,,,,,,,,,,
level_b,CA,US,2.0,1.0,12.0,74,2.0,OTHER,71.0,49.0,1092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,NY,US,4.0,3.0,54.0,1020,11.0,EXECUTIVE,37.0,4.0,1438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,1.0,0.107469,843.2081810000001,4500.107469,,500.0,1.0,2.0,2.0,,1.0
level_b,NV,US,4.0,2.0,10.0,34,1.0,MISSING,43.0,0.0,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NC,US,4.0,4.0,16.0,350,2.0,OTHER,33.0,12.0,1492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,1000.0,8.229051,2000.0,,,1.0,2.0,1.0,,
level_b,CA,US,1.0,1.0,3.0,550,2.0,OTHER,34.0,6.0,1354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,500.0,1.686,,,,1.0,1.0,,,
level_b,CA,US,4.0,4.0,6.0,92,8.0,MISSING,64.0,0.0,828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,UT,US,1.0,3.0,3.0,68,2.0,OTHER,44.0,4.0,1354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,CT,US,5.0,5.0,21.0,235,6.0,TECH,55.0,123.0,1223.0,3.0,141535.83,141535.83,188572.64,46171.49,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47178.60999999999,47178.60999999999,62857.54666666666,15390.496666666666,,2.0,1.0,,,,8881.004,0.278,,,,2.0,1.0,,
level_b,MI,US,5.0,5.0,22.0,103,2.0,MEDICINE,42.0,0.0,1971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,GA,US,2.0,2.0,7.0,62,7.0,TECH,49.0,8.0,1355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,FL,US,2.0,3.0,5.0,174,3.0,EXECUTIVE,35.0,5.0,1346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,CA,US,1.0,1.0,1.0,40,2.0,OTHER,32.0,10.0,1403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,NY,US,3.0,4.0,29.0,181,2.0,OTHER,27.0,11.0,472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,WA,US,2.0,1.0,4.0,116,5.0,PHOTOGRAPHER,51.0,4.0,1344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,TX,US,3.0,4.0,6.0,253,2.0,TECH,41.0,5.0,1439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,10.0,,,,,1.0,,,
level_d,TX,US,1.0,1.0,1.0,127,1.0,FINANCE,33.0,164.0,1665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,FL,US,2.0,2.0,11.0,492,8.0,MISSING,65.0,0.0,646.0,4.0,113849.22,99.62,0.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28462.305,24.905,0.0,0.0,,,,,,,,,,,,,,,
level_b,CT,US,2.0,1.0,5.0,548,1.0,LAW,39.0,2.0,1451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,2000.0,29.195119,500.0,,,1.0,1.0,1.0,,
level_b,CA,US,1.0,1.0,1.0,24,3.0,OTHER,59.0,5.0,1369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,FL,US,1.0,1.0,4.0,65,2.0,STUDENT,31.0,3.0,1373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,FL,US,,,,75,5.0,DESIGNER,30.0,6.0,1355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,TX,US,1.0,3.0,11.0,60,1.0,UNEMPLOYED,29.0,0.0,1194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,NJ,US,2.0,3.0,8.0,286,4.0,OTHER,62.0,3.0,1278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,2.0,,,3500.0,0.337736,8500.0,,,1.0,1.0,1.0,,
level_c,NON US,HK,1.0,1.0,3.0,49,4.0,FINANCE,38.0,0.0,1249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,260.0,,,,,1.0,,
level_b,CA,US,3.0,1.0,5.0,73,1.0,EXECUTIVE,36.0,2.0,1183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,2.0,2.0,8.0,408,,TECH,50.0,4.0,1471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.4,0.599,,,,1.0,1.0,,
level_b,IL,US,3.0,3.0,6.0,62,5.0,SELF,28.0,0.0,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,NY,US,3.0,2.0,4.0,193,2.0,FINANCE,36.0,112.0,1699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,600000.0,,,,,1.0,,,
level_c,NON US,GB,1.0,1.0,1.0,13,,TECH,47.0,260.0,1710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,TX,US,3.0,5.0,8.0,110,1.0,SALES,33.0,5.0,1353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NY,US,1.0,1.0,2.0,119,3.0,TECH,40.0,1.0,1595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,NON US,GB,2.0,1.0,3.0,20,9.0,MISSING,31.0,1.0,857.0,2.0,1418336.04,1418336.04,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709168.02,709168.02,0.0,0.0,,,,,,,,,,,,,,,
level_b,AR,US,1.0,1.0,3.0,211,3.0,REAL ESTATE,55.0,5.0,1287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,500.951357,2.0,0.951357,,,2.0,2.0,1.0,,
level_b,CA,US,3.0,3.0,6.0,367,2.0,TECH,35.0,0.0,1966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,1.499,15561.0,1.499,,,1.0,1.0,1.0,,
level_d,TX,US,4.0,3.0,32.0,206,17.0,INVESTOR,28.0,1.0,1311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,13000.0,,,,,1.0,,
level_b,MI,US,3.0,2.0,5.0,37,5.0,PROFESSOR,68.0,1.0,1048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,ID,US,3.0,2.0,8.0,500,1.0,EXECUTIVE,33.0,5.0,1342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,WI,US,5.0,4.0,35.0,187,1.0,MISSING,56.0,1.0,844.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,FL,US,3.0,2.0,6.0,67,3.0,MISSING,42.0,1.0,738.0,2.0,0.0,0.0,515207.58,446370.97,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257603.79,223185.485,,,,,,,,,,,,,,,
level_d,CA,US,3.0,4.0,41.0,322,11.0,MISSING,31.0,3.0,865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,NON US,HK,1.0,1.0,2.0,12,1.0,TECH,35.0,3.0,941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,GA,US,4.0,3.0,11.0,367,7.0,STUDENT,29.0,0.0,1241.0,111.0,35042.75,254.0,29785.42999999999,157.71,9.0,72.0,75.0,4.0,3.0,3.0,1.0,6.0,8.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,315.70045045045043,2.2882882882882885,268.3372072072071,1.4208108108108108,1.0,2.0,1.0,,,0.012814,0.085167,0.012814,,,1.0,1.0,1.0,,
level_b,NY,US,3.0,3.0,191.0,743,1.0,LAW,36.0,13.0,1424.0,156.0,11426.3,10173.840000000002,201188.35999999996,0.0,11.0,80.0,102.0,6.0,4.0,9.0,9.0,4.0,10.0,2.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,73.24551282051281,65.2169230769231,1289.668974358974,0.0,1.0,2.0,2.0,,,500.0,0.047171,215.019376,,,1.0,1.0,2.0,,
level_d,FL,US,2.0,2.0,3.0,53,5.0,SALES,37.0,4.0,1959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,PR,US,2.0,1.0,26.0,60,4.0,SELF,35.0,1.0,1269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,FL,US,3.0,4.0,120.0,217,4.0,MISSING,50.0,0.0,836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,TX,US,4.0,3.0,22.0,141,3.0,MEDICINE,36.0,0.0,1292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,500.0,1.839778,1500.0,,,1.0,2.0,1.0,,
level_b,CA,US,2.0,1.0,2.0,40,1.0,MANAGER,32.0,1.0,1374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,2.0,2.0,2.0,356,3.0,MEDICINE,70.0,7.0,1358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,NON US,SG,2.0,3.0,12.0,101,4.0,STUDENT,30.0,4.0,1288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,OH,US,2.0,4.0,5.0,951,4.0,OTHER,52.0,7.0,1392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,100.0,,700.0,,,1.0,,1.0,,
level_b,RI,US,1.0,1.0,9.0,87,1.0,SALES,36.0,0.0,1197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,CA,US,3.0,3.0,13.0,112,3.0,TECH,33.0,645.0,1325.0,12.0,2780.02,1269.29,91726.66,8815.43,4.0,12.0,8.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.6683333333333,105.77416666666666,7643.888333333332,734.6191666666667,,1.0,,,,,8.8,,,,,1.0,,,
level_d,BC,CA,4.0,4.0,44.0,256,2.0,SELF,56.0,2.0,1373.0,7.0,78065.23999999999,56177.25,0.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11152.17714285714,8025.321428571428,0.0,0.0,,1.0,,,,,0.10919,,,,,1.0,,,
level_b,CA,US,4.0,2.0,22.0,168,2.0,TECH,41.0,9.0,1361.0,47.0,396818.1,273037.6,1062890.04,868398.39,10.0,47.0,32.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8442.93829787234,5809.310638297872,22614.681702127666,18476.561489361706,,,,,,,,,,,,,,,
level_b,NC,US,2.0,5.0,16.0,483,4.0,EXECUTIVE,48.0,6.0,1452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,3000.0,60.496907,1500.0,,,1.0,2.0,1.0,,
level_c,FL,US,5.0,3.0,39.0,194,7.0,SELF,54.0,1.0,1948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,CA,US,1.0,1.0,1.0,74,2.0,TECH,31.0,1.0,1505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,TX,US,4.0,4.0,12.0,224,7.0,TECH,63.0,1.0,1278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,,,,172.662481,125500.0,,,,2.0,1.0,,
level_b,TX,US,3.0,2.0,7.0,20,2.0,TECH,50.0,8.0,1356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,CA,US,,,,33,6.0,INVESTOR,47.0,3.0,1712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,NY,US,1.0,1.0,1.0,3,3.0,TRADER,42.0,0.0,928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,CA,US,2.0,2.0,7.0,94,3.0,TECH,41.0,0.0,1275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,CO,US,4.0,2.0,5.0,34,5.0,TECH,33.0,18.0,1950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,4.0,6.0,12.0,264,2.0,OTHER,61.0,14.0,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,0.1803719999999999,2750.0,,,,1.0,1.0,,
level_b,CA,US,1.0,1.0,5.0,129,3.0,TECH,34.0,75.0,1361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,FL,US,3.0,2.0,3.0,72,4.0,SELF,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,ON,CA,2.0,4.0,12.0,83,4.0,STUDENT,33.0,2.0,1561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,MA,US,3.0,4.0,7.0,106,1.0,MEDICINE,28.0,783.0,1184.0,31.0,72411.72,14428.56,112028.24,16988.49,7.0,31.0,21.0,2.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2335.861935483871,465.4374193548387,3613.8141935483873,548.015806451613,,,1.0,,,,,0.30515,,,,,1.0,,
level_b,TX,US,3.0,5.0,5.0,88,1.0,FINANCE,43.0,1.0,1480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,TX,US,3.0,3.0,6.0,143,1.0,CONSULTANT,44.0,1.0,1259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,IL,US,3.0,2.0,3.0,507,25.0,INVESTOR,33.0,0.0,1942.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,1.0,,,8500.880000000001,556.2313,0.1499,,,1.0,2.0,1.0,,
level_b,NH,US,3.0,3.0,7.0,36,1.0,SALES,56.0,11.0,1064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_a,IA,US,2.0,1.0,2.0,1,9.0,MISSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
